Value,Step,PolicyObjLoss,PolicyTemplateLoss,Valid,Advantage,ObjectEntropy,ValueLoss,TotalStepsPerEpisode,StepsPerSecond,TemplateEntropy,PolicyLoss,ObjectLoss,Loss,TemplateLoss,EntropyLoss,EpisodeScore,UnclippedGradNorm,ClippedGradNorm
-0.03859912138432264,88,0.003922330623026937,0.03755109594203531,1.0,0.018163595348596573,0.10873715486377478,0.0036591242533177137,54.6875,0.621028029012872,0.06424812600016594,0.022941531613469124,1.615972876548767,18.93511199951172,1.1221253871917725,-0.005204895045608282,,80.49233524070269,80.49233524070269
0.006914678728207946,96,-0.0023367803814835497,-0.005475283585838042,0.0,-0.0027486905455589294,0.09328526072204112,0.00032992198248393834,57.76562499999999,0.6351558946464262,0.0591636011376977,-0.0015682795783504844,1.6107865571975708,19.158903121948242,0.8960489630699158,-0.004560973960906267,0.0,86.90625954717947,86.90625954717947
0.04111683834344148,104,-0.0030430211263592355,-0.03844417235814035,0.375,-0.02101636491715908,0.08387212362140417,0.0034097209572792053,60.49999999999999,0.6441847076930161,0.059533029329031706,-0.040449753403663635,1.652655005455017,17.461885452270508,0.9138988256454468,-0.0043009244836866856,0.0,56.187247724307746,56.187247724307746
-0.03559522703289986,112,0.00010340760763938306,0.0322476823348552,0.7499999999999999,0.01777154952287674,0.07876319624483585,0.003531527705490589,62.82812499999999,0.6573142342832372,0.060322639998048544,0.020057454705238342,1.3379440307617188,17.973657608032227,0.7431641817092896,-0.004147217143326998,0.0,92.05059137999484,92.05059137999484
-0.011910789529792964,120,1.0617091902531683e-05,0.010616729268804193,1.0,0.0015878453850746155,0.07448045164346695,0.0010330640943720937,62.0625,0.6663725985078022,0.06240937719121576,0.004733100533485413,1.0055369138717651,14.008936882019043,0.469985693693161,-0.00407802639529109,0.0,85.5549858142208,85.5549858142208
0.03042604424990714,128,0.0,-0.02730279159732163,1.0,-0.01663024164736271,0.07159727159887552,0.0026261659804731607,68.6875,0.6749267858047847,0.06179294362664223,-0.017289333045482635,1.0112558603286743,11.800704002380371,0.4853932857513428,-0.004006987437605858,,47.52646099097638,47.52646099097638
0.006667634472250938,136,0.0,-0.0046474466944346204,0.625,-0.0010115504264831543,0.07025276497006416,0.0003601070784498006,76.6875,0.6801708168816476,0.060381901916116476,-0.0010626842267811298,1.0281774997711182,12.241948127746582,0.5408909916877747,-0.003939286805689335,,75.67453890673261,75.67453890673261
-0.019124730955809355,144,0.0,0.01694968855008483,1.0,0.011549968272447586,0.06840313132852316,0.0018380536930635571,84.6875,0.6872592452526592,0.06053200550377369,0.012101002037525177,1.0126311779022217,12.493736267089844,0.5157822370529175,-0.003852784400805831,,34.18732100315454,34.18732100315454
-0.005088000674732029,152,0.0,0.004085910826688632,0.375,0.0017574764788150787,0.06602675002068281,0.00027508370112627745,82.984375,0.6957532243629657,0.06168789230287075,0.002293880097568035,1.2480556964874268,13.112640380859375,0.515997588634491,-0.003799511818215251,0.0,49.0175427446505,49.0175427446505
0.016197739983908832,160,0.0,-0.014338726177811623,0.7499999999999999,-0.010212982073426247,0.0640144282951951,0.00105809117667377,76.625,0.7038612075560863,0.05994872376322746,-0.011922439560294151,0.9965544939041138,11.917430877685547,0.514920711517334,-0.0037318740505725145,,29.592377238057324,29.592377238057324
0.0073612527921795845,168,0.0,-0.006475520844105631,0.625,-0.0036286599934101105,0.06223706714808941,0.0005509182228706777,76.421875,0.712043485918061,0.06068668840453029,-0.002281943801790476,0.9939013719558716,12.348280906677246,0.5522931218147278,-0.003760433290153742,0.0,44.59969201078756,44.59969201078756
-0.012109581381082535,176,0.0,0.009966323850676417,1.0,0.0027026236057281494,0.0604821452870965,0.0009121455368585885,62.937500000000014,0.7204098710773283,0.059894364792853594,0.006099509075284004,1.246840476989746,12.492161750793457,0.4907298684120178,-0.0036132277455180883,0.0,22.451283859551634,22.451283859551634
-0.007781810243614018,184,0.0,0.007017308322247118,1.0,0.004713654518127441,0.059198594186455004,0.0006898492574691772,57.37500000000001,0.7292748070767043,0.060332614462822676,0.004235387779772282,1.2578234672546387,12.440642356872559,0.546064555644989,-0.0036022975109517574,0.0,31.21379372503288,31.21379372503288
0.013256458332762122,192,0.0,-0.01243428431916982,0.875,-0.007413201034069061,0.05851440643891692,0.0006853485247120261,53.53125,0.7375087499253831,0.06065656244754792,-0.006867352873086929,0.9787731170654297,11.93034553527832,0.5309175848960876,-0.003590427106246352,0.0,30.757065595806313,30.757065595806313
0.0076886306051164865,200,0.0,-0.006854520470369606,0.625,-0.004074612632393837,0.05793444253504276,0.0003236858465243131,51.9375,0.7452601231292288,0.062010305467993014,-0.0044855172745883465,0.9723400473594666,12.102858543395996,0.5067154765129089,-0.0035912899766117334,,31.418975220660965,31.418975220660965
-0.011347699793986976,208,0.0,0.010728545428719372,1.0,0.00663457065820694,0.05733552295714617,0.0007223542779684067,59.9375,0.7527282806866054,0.06140165217220783,0.005019500385969877,0.9693459272384644,11.943233489990234,0.4878043532371521,-0.003542873077094555,,17.759650302545698,17.759650302545698
-0.006629317358601838,216,0.0,0.006573926657438278,0.375,0.003829449415206909,0.05679126596078277,0.000452178850537166,67.6640625,0.7599346895963293,0.06181582994759083,0.004871132783591747,0.9674353003501892,11.913959503173828,0.4628381133079529,-0.003506283275783062,0.0,28.037775615655846,28.037775615655846
0.01467578939627856,224,0.0,-0.01279662543674931,0.5,-0.009418968111276627,0.05638047307729721,0.0008377127815037966,71.953125,0.7669210775630387,0.06145406933501363,-0.007411417085677385,1.2615779638290405,12.25279426574707,0.5097911357879639,-0.0035195383243262768,0.0,23.4056900436815,23.4056900436815
0.004331586882472038,232,0.0,-0.004184170684311539,0.875,-0.003774389624595642,0.05605878634378314,0.00044766164501197636,71.515625,0.7724949246019108,0.06098313163965941,-0.004145960323512554,0.9656760692596436,11.904627799987793,0.488045334815979,-0.0035062257666140795,0.0,32.130391156596744,32.130391156596744
-0.01477880880702287,240,0.0,0.014475617907010019,0.875,0.006694205105304718,0.055714916437864304,0.0008062305860221386,74.4375,0.7773655665702687,0.0626996923238039,0.007736450061202049,0.9668656587600708,12.034501075744629,0.5292581915855408,-0.003570424159988761,,12.393774660943912,12.393774660943912
0.0015546839567832649,248,0.0,-0.0014804145030211657,0.875,-0.0020256638526916504,0.05542765278369188,0.0001713645033305511,82.4375,0.7827327908250096,0.061777923721820116,-0.0007366336649283767,0.9654772877693176,11.848297119140625,0.4848809838294983,-0.0034491517581045628,,31.087675753753363,31.087675753753363
0.01320101576857269,256,0.0,-0.01203927828464657,1.0,-0.0054885875433683395,0.05526494141668081,0.000598391517996788,79.6953125,0.7884306771562539,0.06033425871282816,-0.005926553159952164,0.9633947610855103,12.179511070251465,0.44347259402275085,-0.0033540951553732157,0.0,14.984522857913998,14.984522857913998
-0.005590324755758046,264,0.0,0.0048591204395052046,0.875,0.00239374116063118,0.055148561950773,0.000196953333215788,76.3125,0.7929058595328901,0.06081653432920575,0.003060082206502557,0.9629701375961304,12.41124439239502,0.4608726501464844,-0.0033936742693185806,,30.523013854796712,30.523013854796712
-0.01106615224853158,272,0.0,0.009752403188031167,0.3750000000000001,0.005441553890705109,0.05502064619213343,0.0004513249732553959,79.49999999999999,0.7968837680146622,0.06056442251428962,0.005886124912649393,0.9632681012153625,12.45688533782959,0.4826854467391968,-0.0034301241394132376,0.0,14.559588887389314,14.559588887389314
0.008588754455558956,280,0.0,-0.008209511172026394,0.875,-0.006817162036895752,0.054909713100641966,0.0006904505426064134,70.921875,0.8014417125615556,0.059685728047043085,-0.005199529230594635,0.9627296328544617,12.227672576904297,0.4836267828941345,-0.0034126227255910635,0.0,22.590451935526076,22.590451935526076
0.005226358713116497,288,0.0,-0.0053764639887958765,0.875,-0.004944175481796265,0.054815635085105896,0.0003509809321258217,62.28125,0.8055264388971419,0.05889539746567607,-0.004720583558082581,0.9641921520233154,12.198675155639648,0.5428786873817444,-0.003521712962538004,0.0,27.50863120432322,27.50863120432322
-0.01306103856768459,296,0.0,0.011291288654319942,0.75,0.007505577057600021,0.05467034922912717,0.0006018124404363334,63.7421875,0.809863812252108,0.05875623086467385,0.0072539327666163445,0.9591373205184937,11.957449913024902,0.4786345660686493,-0.0033831519540399313,0.0,15.569277138610937,15.569277138610937
0.0008583998424001038,304,0.0,-0.0009484157199040055,0.75,-0.0017749480903148651,0.05454187886789441,0.00014032851322554052,68.4375,0.8141152511562462,0.06031885650008917,-0.0012999685714021325,0.9655413627624512,11.820262908935547,0.5223374962806702,-0.0034564868547022343,,25.294697330703556,25.294697330703556
0.011746130650863051,312,0.0,-0.010884854767937213,0.375,-0.006308361887931824,0.05457824608311057,0.0004453336587175727,74.234375,0.8181267141783428,0.05997088551521301,-0.0061262608505785465,0.9632607102394104,11.951712608337402,0.47976434230804443,-0.0033906372264027596,0.0,14.84735543586703,14.84735543586703
-0.008055322745349258,320,0.0,0.00744248495902866,0.375,0.0037260502576828003,0.054606915451586246,0.00031685520661994815,78.5625,0.8214048287386035,0.059756748378276825,0.005124104209244251,0.9631215333938599,11.768807411193848,0.5202293992042542,-0.0034671968314796686,,26.02841611599873,26.02841611599873
-0.006180002994369716,328,0.0,0.005987812532112002,0.875,0.0038266703486442566,0.05453657126054168,0.00024639227194711566,79.625,0.8250746978105832,0.06010992685332894,0.004219202324748039,0.9638550877571106,12.476872444152832,0.5421124696731567,-0.0034946012310683727,0.0,17.208003785546847,17.208003785546847
0.011698955437168477,336,0.0,-0.010330675926525146,1.0,-0.006342459470033646,0.05449296114966273,0.0003491208190098405,66.1796875,0.8287616813300639,0.0585046224296093,-0.005817985627800226,0.9645919799804688,12.458288192749023,0.5417045950889587,-0.0034932547714561224,0.0,19.38013776626083,19.38013776626083
0.00010683544678613542,344,0.0,0.000376199768652441,0.875,0.000517573207616806,0.05450429767370224,0.0001304832985624671,71.2265625,0.8327413267691429,0.06029562558978796,0.0008324597729369998,0.9635180830955505,12.080244064331055,0.4994826912879944,-0.003419321496039629,0.0,26.688112612179424,26.688112612179424
-0.008617806830443442,352,0.0,0.00794328091433272,1.0,0.004567563533782959,0.05446663545444608,0.00034953997237607837,73.328125,0.8361709004509696,0.059524711221456535,0.00502295745536685,0.9615108370780945,12.360980987548828,0.5412327647209167,-0.003489429596811533,0.0,4.615269650921861,4.615269650921861
0.0059079143684357405,360,0.0,-0.0053045729582663625,0.625,-0.0037356261163949966,0.05449300725013018,0.00018398121756035835,74.49999999999999,0.8392933060252831,0.05888456990942359,-0.0036920730490237474,1.2563550472259521,12.155390739440918,0.45688319206237793,-0.0033727551344782114,0.0,19.192976566858743,19.192976566858743
0.004488100967137143,368,0.0,-0.004193073487840593,0.5,-0.0019199606031179428,0.054523653350770473,0.000162617361638695,57.5,0.8423682019023034,0.05901137040928006,-0.0025775032117962837,0.9588124752044678,12.494304656982422,0.4773489236831665,-0.003362636547535658,0.0,15.77139550372088,15.77139550372088
-0.00835536839440465,376,0.0,0.007290860638022424,1.0,0.0044068582355976105,0.05450583714991808,0.00019932018767576665,57.75,0.845298126969913,0.05844513466581702,0.004697074182331562,1.2545011043548584,11.927391052246094,0.5618313550949097,-0.003531855531036854,0.0,15.369280264631627,15.369280264631627
0.000989945838227868,384,0.0,-0.0013343868376978205,0.625,-0.0010917186737060547,0.05452330829575658,0.0001404579379595816,58.625,0.8480742950427373,0.0586193585768342,-0.0003599842602852732,0.9634510278701782,11.620006561279297,0.47731155157089233,-0.003361209761351347,,17.156367830066927,17.156367830066927
0.006326930451905355,392,0.0,-0.006338748906273395,0.625,-0.004872556775808334,0.05460537411272526,0.0003818219993263483,59.1875,0.8511321409449341,0.0595435407012701,-0.004886927083134651,0.9597159624099731,12.265338897705078,0.5402814149856567,-0.0034921434707939625,0.0,9.30584504021385,9.30584504021385
-0.007783851004205644,400,0.0,0.006328329502139241,1.0,0.004002194851636887,0.05466094380244613,0.0002643015468493104,58.9375,0.853650156648155,0.057716348208487034,0.0035209497436881065,0.961904764175415,11.819164276123047,0.4349988102912903,-0.0032789052929729223,,13.396447585762088,13.396447585762088
-0.00025712914066389203,408,0.0,0.00013668579958903138,0.25,-0.0011322423815727234,0.05469586234539747,3.7927209632471204e-05,66.9375,0.8560939553748474,0.05880017206072807,-0.0007357393624261022,0.9634867906570435,11.64525032043457,0.5192880630493164,-0.0034508644603192806,,14.3191631790142,14.3191631790142
0.006222332012839615,416,0.0,-0.005588191619608551,0.625,-0.0029598772525787354,0.05473306495696307,0.0001506370899733156,74.9375,0.8587739838391076,0.058401277754455805,-0.002573840320110321,0.962012767791748,11.55788803100586,0.435211181640625,-0.0032811041455715895,0.0,3.0994953658483806,3.0994953658483806
-0.0039568261709064245,424,0.0,0.0037284050486050546,0.5,0.00177798792719841,0.054756768979132175,0.00014812932931818068,65.4453125,0.8615752871513501,0.05918980995193124,0.0024259774945676327,0.9616968035697937,12.184396743774414,0.4750393331050873,-0.003409656696021557,0.0,10.6883579176699,10.6883579176699
-0.0017635092081036419,432,0.0,0.0020545285660773516,0.875,0.001198984682559967,0.054773235693573945,0.00016233761562034488,66.0,0.8639892843431064,0.058249426539987326,0.0020189315546303988,0.9642294049263,12.190308570861816,0.5191130638122559,-0.0034540765918791294,,10.649244346825697,10.649244346825697
0.006029569893144071,440,0.0,-0.005017206392949447,0.625,-0.003890030086040497,0.05481149069964886,0.0001616130757611245,69.46875,0.8665120372625081,0.05877956002950668,-0.0021687776315957308,0.9629955887794495,11.875907897949219,0.4559664726257324,-0.0033245873637497425,0.0,7.9859826150602204,7.9859826150602204
-0.0019087358377873898,448,0.0,0.001999298263399396,0.625,0.0001268833875656128,0.05487974127754569,0.00010622752597555518,72.9375,0.8687196712469231,0.059466713108122356,0.00014093454228714108,0.9642773270606995,11.747966766357422,0.5190156698226929,-0.0034573087468743324,,11.893611792032107,11.893611792032107
-0.002937687619123608,456,0.0,0.002714715214096941,0.625,0.0011680014431476593,0.05492896633222699,4.872935824096203e-05,80.9375,0.8708366320619311,0.058919258415699005,0.0015862543368712068,0.9648516178131104,11.690876007080078,0.5401044487953186,-0.003502284176647663,,4.86163165626194,4.86163165626194
0.004610901640262456,464,0.0,-0.004129317821934819,0.375,-0.003219999372959137,0.054952408652752645,0.00010780827869893983,83.07812500000001,0.872813998534416,0.058197963051497936,-0.0031615919433534145,0.9641964435577393,11.790238380432129,0.4979309141635895,-0.0034142956137657166,0.0,7.142268835055786,7.142268835055786
-0.0013121337397024035,472,0.0,0.0010830735845956954,1.0,0.0004723891615867615,0.054989777971059084,9.824286098591983e-05,85.625,0.8748839478502793,0.05979703553020954,0.0012130716349929571,1.2215466499328613,12.017071723937988,0.5195207595825195,-0.003460092004388571,0.0,11.023801511108791,11.023801511108791
-0.0034748237812891603,480,0.0,0.0029718166624661535,0.5,0.0013059377670288086,0.05501565756276249,9.588326065568253e-05,86.5859375,0.8768238994390409,0.058208475820720196,0.00140151078812778,0.9637421369552612,11.911714553833008,0.4768897294998169,-0.003373071551322937,0.0,5.502352585323755,5.502352585323755
0.005150199169293046,488,0.0,-0.004843678878387436,0.625,-0.002320036292076111,0.05498600844293833,0.00013711259816773236,84.859375,0.8787052917138833,0.05890664644539356,-0.0026657746639102697,0.9606010913848877,11.86207389831543,0.4768981337547302,-0.003374321386218071,0.0,6.8701616547091415,6.8701616547091415
-0.003951790393330157,496,0.0,0.003539456898579374,0.625,0.001572880893945694,0.055001930333673954,0.00010027717507909983,78.546875,0.8804115553250478,0.06000028643757104,0.0026232032105326653,0.9626032114028931,12.294312477111816,0.5400047898292542,-0.0035035263281315565,0.0,14.221417988674837,14.221417988674837
0.0004454394220374524,504,0.0,-0.0004951084247295512,0.625,-0.0004179254174232483,0.055102812591940165,4.476785034057684e-05,82.75,0.8821057836638546,0.05917569110170007,-0.0009829148184508085,0.9666296243667603,11.707939147949219,0.5612565279006958,-0.0035486589185893536,,8.670519150093753,8.670519150093753
0.0025504777440801263,512,0.0,-0.002361263352213428,0.375,-0.0013710744678974152,0.05515904305502772,5.4469022870762274e-05,84.09375,0.8842727857314926,0.05947075039148331,-0.0013841133331879973,0.9623944163322449,12.239448547363281,0.4978153705596924,-0.00342020345851779,0.0,4.890162429496413,4.890162429496413
-0.0027790787862613797,520,0.0,0.0024942693562479694,0.375,0.0015480071306228638,0.055205375887453556,7.177892257459462e-05,85.1171875,0.8859936675851786,0.05922137899324298,0.0009780346881598234,1.2105295658111572,11.937755584716797,0.49673712253570557,-0.0034693994093686342,0.0,6.104954999355253,6.104954999355253
0.00036777209606952965,528,0.0,-0.0002584876647233614,0.625,0.0002304576337337494,0.05523454444482923,5.255617361399345e-05,62.48437500000001,0.8873829579553424,0.05888643953949213,-0.00017273693811148405,0.9630824327468872,13.447478294372559,0.48989689350128174,-0.0034223597031086683,0.0,7.0195757459085755,7.0195757459085755
0.0027415518707130104,536,0.0,-0.0024250902351923287,0.625,-0.0018319152295589447,0.05531795928254724,6.003482121741399e-05,50.87500000000001,0.889139764246119,0.058865017257630825,-0.0018125263741239905,1.2046914100646973,12.293909072875977,0.4773612320423126,-0.0033787686843425035,0.0,9.051383121876581,9.051383121876581
-0.0033868802129291,544,0.0,0.003192629985278472,1.0,0.0011806860566139221,0.05534991482272744,4.3796961108455434e-05,50.0625,0.890746215928621,0.05951732862740755,0.001579307485371828,0.9661778807640076,11.783576965332031,0.47704166173934937,-0.00338093307800591,,6.421859992856982,6.421859992856982
0.003074831183766946,552,0.0,-0.0028199312509968877,0.7499999999999999,-0.002310417592525482,0.05545293027535081,0.00010537602793192491,49.8203125,0.8927364749256645,0.05929426569491625,-0.0025679704267531633,1.431140422821045,12.85994815826416,0.47836625576019287,-0.003400319954380393,0.0,10.78432310180219,10.78432310180219
-0.0015581376501359046,560,0.0,0.001339936294243671,0.75,0.0008056312799453735,0.055696200113743544,2.9128155802027322e-05,41.5625,0.8943212678505231,0.05883740959689021,0.00045161996968090534,0.9658920168876648,11.67615795135498,0.4773910641670227,-0.0033905927557498217,,11.040709604198247,11.040709604198247
0.0001104382099583745,568,0.0,-0.0002651775339472806,1.0,0.000382743775844574,0.05585574544966221,3.217050834791735e-05,49.5625,0.895761183230508,0.058457340113818645,0.00011173740494996309,0.9661559462547302,11.64433479309082,0.4767165184020996,-0.0033990403171628714,,8.89878836682919,8.89878836682919
0.00029886706033721566,576,0.0,-0.0004117426506127231,0.5,-0.0013042278587818146,0.05594600550830364,2.2675398213323206e-05,57.5625,0.8972590271555342,0.0592980538494885,-0.0010869191028177738,0.9685930013656616,11.762917518615723,0.5197068452835083,-0.0034830733202397823,,1.8363782810853064,1.8363782810853064
-0.0004545105039142072,584,0.0,0.0006377303252520505,0.6249999999999999,1.6763806343078613e-05,0.05604339996352792,3.168327748426236e-05,61.74218749999999,0.8987893062395209,0.05838331673294306,7.201975677162409e-06,0.9669833183288574,11.857601165771484,0.4773420989513397,-0.003407499985769391,0.0,6.864828373948788,6.864828373948788
2.5693530915305005e-05,592,0.0,6.693135856039588e-05,0.875,0.0003106631338596344,0.056120593566447496,2.0482435502344742e-05,63.375,0.8999377304107986,0.05792350834235549,0.0003547396627254784,0.9710463285446167,11.59022331237793,0.5612135529518127,-0.0035763683263212442,,4.590228194264337,4.590228194264337
0.0005648468213621527,600,0.0,-0.00037103608974575764,0.6250000000000002,0.00014138966798782349,0.05611112667247653,2.024388413701672e-05,71.375,0.9013827394245653,0.059722539503127337,0.00016463421343360096,0.9703508615493774,11.80925464630127,0.5401401519775391,-0.003535805968567729,,3.3464142513384947,3.3464142513384947
-0.00031042963382788,608,0.0,0.000653593127935892,0.125,0.0014910399913787842,0.05611805710941553,3.1458963348995894e-05,79.375,0.9025566067640489,0.05902020679786801,0.001500084763392806,0.9716343879699707,11.729012489318848,0.5608678460121155,-0.003580679651349783,,5.201080102216817,5.201080102216817
0.0011442122049629688,616,0.0,-0.0007651788146176842,0.875,-0.0001305900514125824,0.05613098479807377,8.60216241562739e-05,84.0234375,0.9038450426811384,0.058859107084572315,0.0004970738664269447,0.9681277275085449,11.88457202911377,0.49863916635513306,-0.003453311510384083,0.0,4.465669659501529,4.465669659501529
-0.00044292377424426377,624,0.0,0.0008528496109647676,1.0,0.001159079372882843,0.05612026201561093,8.334369340445846e-05,85.15625,0.9050341866562721,0.057774937245994806,0.0012852029176428914,0.9656720161437988,11.546751022338867,0.4537862241268158,-0.003403979353606701,0.0,4.897417444629408,4.897417444629408
0.0007497124024666846,632,0.0,-0.00045611313726112723,0.5,-0.0004203692078590393,0.056044996716082096,5.712116399081424e-05,84.1875,0.9061879945347335,0.058712809812277555,-0.00021933537209406495,0.9656598567962646,12.144363403320312,0.4560859799385071,-0.0033594174310564995,,3.349703824867316,3.349703824867316
0.00040902502951212233,640,0.0,-0.0001215331631101435,0.625,-0.0004440285265445709,0.05600827746093273,4.4592608901439235e-05,92.1875,0.9071308893156949,0.05792858591303229,0.00018300878582522273,0.9685869216918945,11.582022666931152,0.5188331604003906,-0.0034892039839178324,,5.869672628564176,5.869672628564176
0.00025938311591744423,648,0.0,-0.00022496805013361154,0.6250000000000002,-0.0015121065080165863,0.05591769749298691,2.630226117616985e-05,100.1875,0.9082792464589676,0.05827696342021227,-0.0006778768729418516,0.965634286403656,11.629375457763672,0.4559796452522278,-0.003358815796673298,,2.6787787087748978,2.6787787087748978
-0.0011845720291603359,656,0.0,0.0010646658593032043,0.125,0.0005114413797855377,0.05582236731424927,1.4061199181014672e-05,101.78125000000001,0.9095891716918795,0.06055558379739523,0.0002915305958595127,0.9656092524528503,12.371068000793457,0.5398244261741638,-0.0035248249769210815,0.0,5.352827780380687,5.352827780380687
0.0021714700269512837,664,0.0,-0.002504667419998441,0.625,-0.0014200322329998016,0.055831529665738344,6.27387998974882e-05,86.328125,0.9108512733458086,0.059218375477939844,-0.0010892219142988324,0.9644584655761719,12.981701850891113,0.4981524646282196,-0.003443042980507016,0.0,5.476719064803312,5.476719064803312
-0.0023467489809263498,672,0.0,0.0018626615965331437,0.875,0.0008493177592754364,0.05585849564522505,6.297363870544359e-05,80.109375,0.911704823094089,0.05826212512329221,0.0011094487272202969,0.962234377861023,11.823678016662598,0.3933100700378418,-0.003230408765375614,0.0,7.0009014091523545,7.0009014091523545
0.0018540581513661893,680,0.0,-0.00209099252242595,1.0,-0.0007923096418380737,0.05585211608558893,0.00010341963934479281,70.32812500000001,0.9128920127058232,0.059435341972857714,-0.0006328173913061619,0.9669644832611084,12.117719650268555,0.49808621406555176,-0.0034443752374500036,0.0,9.22950356201417,9.22950356201417
-0.0025818453286774457,688,0.0,0.001993822937947698,0.5,0.0007988028228282928,0.05589113384485245,8.678936865180731e-05,64.0,0.9139880451236194,0.059008177369833,0.001544697443023324,0.9652432799339294,12.11921501159668,0.4565774202346802,-0.0033568304497748613,0.0,4.204431035383652,4.204431035383652
0.002167182508856058,696,0.0,-0.0024426081072306265,0.375,-0.002719402313232422,0.05585784791037441,0.00011416748748160899,58.0,0.9146627915373975,0.059740716591477394,-0.0031134323216974735,0.9663304090499878,11.954912185668945,0.5609269142150879,-0.003568598534911871,0.0,7.376059553100273,7.376059553100273
-0.003682644688524306,704,0.0,0.0031893077539280057,0.875,0.002075083553791046,0.05595378298312425,0.00011054622882511467,52.3984375,0.9152363796239974,0.058160899206995964,0.0015159004833549261,0.9665490388870239,12.082901954650879,0.47724103927612305,-0.0033977110870182514,0.0,8.019787755123064,8.019787755123064
0.0031082147324923426,712,0.0,-0.002875041813240387,1.0,-0.0016037281602621078,0.056097717955708504,8.699823956703767e-05,39.4609375,0.916091539554735,0.05674714641645551,-0.0014430509181693196,0.9640891551971436,12.009783744812012,0.4493025541305542,-0.003359389491379261,0.0,11.373265588224644,11.373265588224644
-0.003849907254334539,720,0.0,0.003448290110100061,0.875,0.0021646805107593536,0.05609198193997145,5.527597386389971e-05,46.25,0.9172423408571677,0.058890433982014656,0.001969659700989723,0.9633607864379883,11.751115798950195,0.4142458140850067,-0.003275329014286399,,10.943629110709244,10.943629110709244
0.008287772885523736,728,0.0,-0.007262403320055455,0.875,-0.004312459379434586,0.05617004493251443,0.0001965290866792202,54.25,0.9181488630126584,0.05854386137798429,-0.004273749887943268,0.9676048159599304,11.622852325439453,0.4983852505683899,-0.0034468788653612137,,12.562614724079936,12.562614724079936
-0.01797738950699568,736,0.0,0.01667697273660451,0.625,0.01061970368027687,0.05619599809870124,0.00120540801435709,62.25,0.9191024893753745,0.05950987385585904,0.011689314618706703,0.9692925214767456,11.935636520385742,0.5401878952980042,-0.003533049486577511,0.0,16.568892670099327,16.568892670099327
