ObjectEntropy,PolicyLoss,TotalStepsPerEpisode,PolicyObjLoss,Valid,Step,StepsPerSecond,TemplateEntropy,EntropyLoss,ObjectLoss,Value,Advantage,PolicyTemplateLoss,TemplateLoss,ValueLoss,Loss,UnclippedGradNorm,ClippedGradNorm,EpisodeScore
0.011706399614922702,0.09872286021709442,120.0625,0.2699271414749091,0.5000000000000001,128,0.6807701928748641,0.06382332276552916,-0.00226219673641026,0.21353495121002197,0.03922724537551403,-0.019966013729572296,0.1054140126798302,4.01152229309082,0.5470961928367615,36.26225280761719,85.30438636880717,85.30438636880717,
0.009904737351462243,-0.18207919597625732,128.0625,-0.14275279920548203,0.7499999999999999,136,0.6907217390903175,0.06341960281133652,-0.002196194836869836,0.22637386620044708,0.07771333958953618,-0.0402802899479866,-0.04022420314140618,3.6087632179260254,0.01431930810213089,31.63167953491211,125.8553260268418,125.8553260268418,
0.008203754434362054,-0.07111422717571259,136.0625,-0.07117540715262294,0.875,144,0.7000035951719553,0.06642361171543598,-0.0022583461832255125,0.2314487248659134,0.09240239951759578,-0.04435689374804497,-0.05718108010478317,2.594663619995117,0.5009585618972778,25.297138214111328,113.4956744740989,113.4956744740989,
0.006867665331810713,-0.06361959129571915,137.046875,-0.1594019392505288,1.0,152,0.7096416425523988,0.1374889686703682,-0.003969009965658188,0.2215610295534134,0.09129940904676914,-0.04187697544693947,-0.20830588601529598,1.8055182695388794,0.4588889479637146,17.44561767578125,107.11584960922119,107.11584960922119,0.0
0.006096778844948858,-0.2669115960597992,112.51562500000001,-0.1667292530182749,0.625,160,0.7185969067407758,0.13042816147208214,-0.0037377190310508013,0.15892238914966583,0.09494838584214449,-0.049644261598587036,-0.17104474920779467,1.351388931274414,1.0995734930038452,20.84341812133789,73.54297738312016,73.54297738312016,0.0
0.005484688503202051,0.3118169903755188,71.671875,0.38763910345733166,0.875,168,0.7256858207543919,0.10234651993960142,-0.0034388131462037563,0.14431530237197876,0.11212356016039848,-0.036201972514390945,0.14285274920985103,1.1576683521270752,2.326862096786499,36.2139778137207,56.07983460929972,56.07983460929972,0.0
0.005036744812969118,0.08881083875894547,25.109375,0.25890961755067116,1.0,176,0.7314801411878769,0.11070505063980818,-0.0037486290093511343,0.15145866572856903,0.13467553537338972,-0.02955009415745735,0.15598370134830475,1.3759949207305908,1.4011741876602173,29.71887969970703,150.7281481290156,102.09352854945973,0.3333333333333333
0.004772176325786859,-0.06309304386377335,23.25,-0.19580996129661798,0.875,184,0.7372607707884922,0.11924099083989859,-0.003793619340285659,0.1618579924106598,0.13502991572022435,-0.023846931755542755,-0.16857656533829868,1.462963342666626,0.2914482057094574,18.31386375427246,151.97957659908752,101.82243264198132,
0.004479459545109421,0.0051735322922468185,31.25,-0.07944820006377995,0.875,192,0.742802878130394,0.1175561873242259,-0.0036772172898054123,0.1641862839460373,0.05753264599479734,0.011133287101984024,-0.025533131323754787,1.4994617700576782,0.07897613942623138,16.86863136291504,55.17778501344219,55.17778501344219,
0.004238670982886106,-0.08954710513353348,39.25,0.012632239609956731,1.0,200,0.7483902169531352,0.1094822846353054,-0.0034868367947638035,0.1708322912454605,-0.032488077878952026,0.048468656837940216,0.05659336969256401,1.5238369703292847,0.2675539255142212,16.530502319335938,28.124252583264024,28.124252583264024,
0.0041348348604515195,-0.1409972608089447,45.4609375,0.0203363187611103,1.0,208,0.7532665055315796,0.10103375744074583,-0.003026215359568596,0.14351508021354675,0.06430486170575023,0.02973121404647827,-0.10738632595166564,1.1972534656524658,0.3025897145271301,19.553482055664062,61.26430826915748,61.26430826915748,1.0
0.0041766438516788185,-0.5868105888366699,42.5234375,-0.26967239877558313,1.0,216,0.7572487987224674,0.09502841252833605,-0.0030700978823006153,0.15072819590568542,0.23198613151907924,-0.024431761354207993,-0.1898207333870232,1.3129090070724487,1.045881986618042,13.889599800109863,97.45629424506296,96.60887851524967,1.0
0.004178569884970784,-0.09270254522562027,45.875,-0.17109440837521106,0.875,224,0.7614686125768283,0.09248068183660507,-0.002952644368633628,0.13821977376937866,0.1750422790646553,-0.01838134601712227,-0.10249540628865361,1.330930233001709,0.24027273058891296,14.451671600341797,88.59020816186239,88.59020816186239,1.0
0.004257066815625876,0.32027262449264526,51.7734375,0.08705293701495975,0.7499999999999999,232,0.7659038870647619,0.09235508553683756,-0.002866951981559396,0.1309969574213028,0.03419006476178765,0.0033260099589824677,0.054144508903846145,1.3488317728042603,0.7177595496177673,15.781003952026367,58.25407528469805,58.25407528469805,1.0
0.004485818557441235,-0.580298900604248,46.234375,-0.22768460353836417,1.0,240,0.7697112574760299,0.09143293369561434,-0.0028596946503967047,0.11829210072755814,0.17197502125054598,-0.007079817354679108,-0.1029702613595873,1.1794583797454834,0.42310136556625366,16.262897491455078,69.6744793298567,69.6744793298567,1.0
0.0046630530268885195,0.5481777191162109,44.6953125,-0.14243998192250729,1.0,248,0.7736903665241284,0.08973024785518646,-0.002784252166748047,0.09446819871664047,0.1922429651021957,-0.01774854212999344,-0.06495319027453661,1.0583347082138062,2.259032964706421,22.580150604248047,133.6867466930271,95.05382532409203,1.0
0.004623815533705056,0.10221978276968002,24.0390625,-0.007425470743328331,0.7499999999999999,256,0.7770351226587884,0.08331772033125162,-0.0026011280715465546,0.10487399250268936,0.35883672907948494,-0.04188478738069534,0.04164215782657266,0.7937662601470947,1.8922593593597412,24.70294761657715,63.72330467795837,63.72330467795837,1.0
0.004429183260072023,-0.45800283551216125,11.578125,-0.16755201248452067,0.875,264,0.7797840353875347,0.08024122472852468,-0.0025110396090894938,0.09528617560863495,0.36500697955489164,-0.14065904915332794,-0.18916328717023134,0.7313467264175415,1.3981026411056519,23.767099380493164,136.59684460813878,87.80099894962405,1.0
0.0042064732406288385,-1.106818675994873,10.101562500000002,-0.052106733201071606,0.75,272,0.7819568496298803,0.07578490115702154,-0.0023619034327566624,0.11166972666978836,0.3882785551249981,-0.15467604994773865,-0.06842045113444328,0.8119721412658691,1.718152642250061,28.797029495239258,57.840819630662736,57.840819630662736,1.0
0.004057789745274931,0.40098077058792114,9.5703125,0.08350232522934675,0.6249999999999999,280,0.7843169437024454,0.07230755779892206,-0.002266345312818885,0.10088890790939331,0.42495886608958244,0.03594145178794861,0.09876383934170008,0.5854743719100952,2.4598886966705322,26.62530517578125,164.05200778540166,102.31651449807032,1.0
0.00390903142397292,-0.14239248633384705,10.578125,-0.029806213453412056,0.75,288,0.7872029889649012,0.07199090532958508,-0.0021990875247865915,0.08954140543937683,0.5077109672129154,0.04858100414276123,-0.12803456746041775,0.8182361125946045,0.7857426404953003,21.69879722595215,222.76092571162735,87.42481294010213,1.0
0.0038806867669336498,-0.24802172183990479,6.695312500000001,-0.12450939603149891,0.6250000000000002,296,0.7884609694540908,0.06729086395353079,-0.0022028321400284767,0.11417312175035477,0.6383116766810417,-0.21920457482337952,-0.1701340051367879,0.8986092209815979,2.487081289291382,21.689342498779297,97.51167428743065,97.51167428743065,1.0
0.0037150900752749294,-0.5826607942581177,7.593750000000001,-0.08568429574370384,0.75,304,0.7915177985118835,0.0674295756034553,-0.0019216526998206973,0.10163339972496033,0.7458241283893585,-0.27087417244911194,-0.24514539865776896,0.727393388748169,2.086312770843506,19.257240295410156,113.68541715631,89.43624826634914,1.0
0.0036169702070765193,-0.4131873846054077,7.9609375,-0.2443094225600362,0.875,312,0.7930706499998464,0.06895751180127263,-0.002394706243649125,0.0983147919178009,0.7397517934441566,-0.2814997732639313,-0.29213534854352474,1.1896259784698486,1.1302788257598877,18.225570678710938,129.87037348735612,77.36514680261462,1.0
0.003391106176422909,-0.4524398148059845,9.9375,-0.13773815124295652,1.0,320,0.7956424683235408,0.07212506886571646,-0.0022098738700151443,0.10073907673358917,0.6779009848833084,-0.17874835431575775,-0.28801441937685013,1.0304219722747803,0.48958051204681396,16.915802001953125,219.597897540345,76.26553762696858,1.0
0.0032817560713738203,-0.13283947110176086,11.0546875,-0.0995738886995241,0.7499999999999999,328,0.7975638942552606,0.07625643443316221,-0.0024408739991486073,0.1064048558473587,0.5469834171235561,-0.11467979848384857,-0.1799551211297512,1.1750731468200684,1.819960355758667,17.7874813079834,204.6217121065929,79.67447113411617,1.0
0.0031834686233196408,0.14700645208358765,11.828125,0.006721924990415573,1.0,336,0.7997677015466997,0.07195276301354168,-0.0023265788331627846,0.1045784056186676,0.5699217356741428,-0.05151621252298355,-0.03879800718277693,1.1953976154327393,0.49676433205604553,17.750751495361328,108.79818533911748,87.72514461419632,1.0
0.003148896823404357,-0.38361069560050964,14.8984375,-0.06799751006929,0.875,344,0.801650738468721,0.0825291657820344,-0.002597097773104906,0.11271148920059204,0.32041206583380694,-0.04399879649281502,-0.056588162668049335,1.2994520664215088,0.1390382945537567,13.843555450439453,61.394753081280214,61.394753081280214,1.0
0.0031461702019441873,0.18322142958641052,16.4453125,-0.08376221692742546,0.875,352,0.8039319497139605,0.07956921774894,-0.0023039260413497686,0.12178101390600204,0.37042020261287695,-0.008570093661546707,-0.031177868600934737,1.166045069694519,1.1244573593139648,19.968393325805664,33.33372647388387,33.33372647388387,1.0
0.003191937372321263,-0.09445767104625702,13.2890625,-0.12955207424238324,1.0,360,0.805324667983002,0.07347758766263723,-0.0024335416965186596,0.10366040468215942,0.5173547863960266,-0.046105124056339264,-0.08105401089414954,1.1402051448822021,1.2797197103500366,16.907583236694336,71.77459903048293,71.77459903048293,1.0
0.0031722972344141454,0.0175822451710701,14.3203125,-0.16543371509760615,1.0,368,0.807162502888769,0.0790989063680172,-0.0025675934739410877,0.10047641396522522,0.4250916950404644,-0.06200303137302399,-0.12880967371165752,1.1745221614837646,1.3111896514892578,17.963058471679688,63.898525287952,63.898525287952,1.0
0.003128504875348881,-0.15755511820316315,13.1953125,-0.15485234005609527,0.875,376,0.8087292329171182,0.07773595675826073,-0.002475776243954897,0.09885133057832718,0.45779435709118843,-0.07122771441936493,-0.10384787619113922,1.198219656944275,0.4362941086292267,15.279945373535156,46.87055828091434,46.87055828091434,1.0
0.0030878653342369944,-0.36556100845336914,11.7578125,-0.09751326317200437,0.7499999999999999,384,0.810821644121511,0.07433318812400103,-0.0020035116467624903,0.08667147159576416,0.4847574606537819,-0.0770556777715683,-0.08079347712919116,0.9133824110031128,0.4645470678806305,18.123613357543945,44.285126610135194,44.285126610135194,1.0
0.003135920822387561,-0.06622571498155594,7.406250000000001,0.09591718070441857,0.875,392,0.812738099184561,0.06510704709216952,-0.002007740782573819,0.08312451839447021,0.6115009859204292,-0.0021247267723083496,0.01921738125383854,0.879550576210022,1.2181658744812012,26.99760627746582,44.62818157885522,44.62818157885522,1.0
0.0033130072406493127,-0.2915378510951996,5.437499999999999,-0.31736707780510187,0.875,400,0.8136862529660306,0.05867692735046148,-0.001912610954605043,0.08284839987754822,0.73460453748703,-0.0977516770362854,-0.10998020309489219,0.8938112258911133,1.2035293579101562,18.732393264770508,236.42071602662327,89.9860243230255,1.0
0.003071921382797882,-0.6656320095062256,6.2109375,-0.1247857240960002,0.7499999999999999,408,0.8151785282986871,0.06453990517184138,-0.0018491388764232397,0.07651898264884949,0.7557400688529015,0.09154808521270752,-0.09854640485718845,0.7531626224517822,1.8302669525146484,21.797195434570312,76.39241452123679,76.39241452123679,1.0
0.0031901561887934804,-0.3075311779975891,5.6875,-0.234793147072196,0.75,416,0.8161633807445362,0.06191343395039439,-0.0018999245949089527,0.08557009696960449,0.9082375690340996,-0.22072115540504456,-0.24500425159931183,0.7976795434951782,1.2902576923370361,21.06855583190918,105.56868530573774,95.27904936883351,1.0
0.0030761350935790683,-0.2939743399620056,5.882812499999999,-0.1435924763791263,1.0,424,0.8180178954102654,0.06188498390838504,-0.0019084913656115532,0.10233262926340103,0.9556951895356178,0.15898609161376953,-0.24429671093821528,0.8008682727813721,1.3281620740890503,18.237001419067383,234.0551150641113,82.24092535172531,1.0
0.003159530373523012,-0.3839556574821472,4.390625,-0.19191766157746315,0.75,432,0.8191386823677844,0.05628977017477155,-0.0018021543510258198,0.09466387331485748,0.9727454409003257,-0.14631140232086182,-0.1834364291280508,0.7184394001960754,1.8573695421218872,19.418943405151367,134.69008616765132,84.77023811014533,1.0
0.0029290898819454014,-0.7772778868675232,4.875,-0.08708393957931548,0.875,440,0.8203468166648414,0.055938234087079756,-0.0016230904730036855,0.08153358846902847,0.9277781248092651,-0.38088950514793396,-0.14937363215722144,0.7720959186553955,2.0279312133789062,22.86977767944336,63.973228050595935,63.973228050595935,1.0
0.002729325147811324,-0.47886812686920166,5.109375,-0.3785194866359234,0.75,448,0.8218978563510717,0.05749872606247664,-0.0016891473205760121,0.09012988209724426,0.9163379818201065,-0.1333032250404358,-0.3523089773952961,0.8652584552764893,1.5348891019821167,19.291580200195312,187.68581006789464,79.39794617290954,1.0
0.0026751524710562076,-0.1465771198272705,4.2890625,-0.03226328067830764,0.875,456,0.8236872361856808,0.05472298618406058,-0.0017708722734823823,0.08220994472503662,0.9055976942181588,-0.10782468318939209,-0.09384344844147563,0.8726060390472412,1.236385703086853,24.393590927124023,172.01558525581277,92.64400946910973,1.0
0.0025838926958385855,-0.43003639578819275,4.4765625,-0.20550274662673473,0.875,464,0.8248503303132674,0.054608600214123726,-0.002132587367668748,0.08961288630962372,0.9302582964301109,-0.3552697002887726,-0.1912346608005464,1.1304259300231934,1.543769121170044,21.55950355529785,312.95914076580266,77.95337638506817,1.0
0.0024085961631499235,-0.2046729326248169,5.765625,-0.2904284425312653,0.7499999999999999,472,0.8260794781429888,0.06125140702351928,-0.0018614098662510514,0.0863974392414093,0.9573604986071587,0.055393099784851074,-0.3288394333794713,0.898101806640625,1.3034025430679321,18.27492332458496,169.6240651356261,84.48071266435704,1.0
0.002274856611620635,-0.28118079900741577,5.804687500000001,-0.08834394183941185,0.875,480,0.8273719285683848,0.06480933306738734,-0.0020418649073690176,0.09002557396888733,0.944629117846489,-0.10410422086715698,-0.38430532813072205,0.9799442291259766,1.3774162530899048,22.216806411743164,173.02486241473525,87.94507678953141,1.0
0.0022546556429006155,-0.6511458158493042,4.1640625,-0.22887098556384444,1.0,488,0.8284210360663904,0.06002185633406043,-0.0018691413570195436,0.08627144992351532,0.9516383111476897,-0.28319811820983887,-0.1271770130842924,0.7241296172142029,1.8228979110717773,16.099639892578125,241.7520973104638,82.09842166155613,1.0
0.0020303598430473357,-0.31113094091415405,6.796875,-0.13666580675635487,1.0,496,0.8296775518215197,0.06869119638577104,-0.002191180130466819,0.0800776407122612,0.7818146795034409,-0.1625060737133026,-0.32364465529099107,0.9142351150512695,1.168033242225647,21.757022857666016,49.949090642683586,49.949090642683586,1.0
0.002020823070779443,-0.05994817987084389,6.0390625,-0.14663015358382836,0.875,504,0.8304293587799142,0.06311374390497804,-0.0020405815448611975,0.08185216784477234,0.7933613061904907,0.07885235548019409,-0.03956254967488349,0.856050968170166,1.0076221227645874,18.904085159301758,179.0049686253733,82.80486154821574,1.0
0.0020552899222820997,0.09219355136156082,4.59375,-0.05302137022226816,0.875,512,0.8314221453108273,0.05858174338936806,-0.0016816533170640469,0.0940050482749939,0.828539565205574,0.14612650871276855,-0.02140064863488078,0.6713618040084839,1.21487557888031,19.77359962463379,118.63495038789551,87.65634974719069,1.0
0.0019041752530029044,-0.24708512425422668,4.8515625,0.024911412270739675,1.0,520,0.8324144569429465,0.060783855617046356,-0.001834181253798306,0.08974961936473846,0.805456854403019,-0.1412808746099472,-0.1242609927430749,0.8085945844650269,1.7913628816604614,23.744251251220703,131.25019235826403,83.77354129029663,1.0
0.0018459728453308344,-0.19145390391349792,6.09375,-0.22574298334075135,0.875,528,0.8336148566548597,0.06338717555627227,-0.0019048632821068168,0.09873028844594955,0.7949603274464607,0.05157208442687988,-0.09337723208591342,0.9506508111953735,1.2070499658584595,17.505590438842773,115.88053649012818,96.66293485795723,1.0
0.0018703353707678616,-0.328298956155777,5.6953125,-0.20629019569605586,0.875,536,0.8344991822862001,0.06168881058692932,-0.002039939397946,0.0968085378408432,0.895821750164032,-0.06702572107315063,-0.2630736390128732,1.0482654571533203,1.3163578510284424,17.961875915527344,101.83259426500354,86.7134495370392,1.0
0.0018839608965208754,-0.2576756179332733,4.3828125,-0.00035226650652475655,0.875,544,0.8355424024929333,0.05792035022750497,-0.0017736153677105904,0.09289885312318802,1.00420480966568,-0.19109779596328735,-0.10984558146446943,0.9223060607910156,1.0144248008728027,17.977428436279297,121.23857734848934,81.7607025728521,1.0
0.0018162764754379168,-0.25424396991729736,4.9140625,-0.016352687674952904,0.875,552,0.8365581606295336,0.06217146944254637,-0.0019765207543969154,0.08924509584903717,1.0199403166770935,-0.21517205238342285,-0.24541442841291428,0.9365971684455872,0.8181973695755005,18.086347579956055,107.30433684107447,84.48049329034711,1.0
0.001852323955972679,-0.07213398069143295,4.2421875,-0.01800711068790406,0.875,560,0.8379783764475776,0.05987050477415323,-0.001762023544870317,0.08935284614562988,1.093325600028038,0.12865424156188965,-0.13997779274359345,0.7933893203735352,0.976425051689148,16.790197372436523,135.12847138768848,83.08949020383989,1.0
0.0019722537690540776,-0.23662790656089783,3.984375,-0.07817701886233408,1.0,568,0.8387221855066352,0.05708834575489164,-0.002014964586123824,0.09172610193490982,1.2078381031751633,-0.23592811822891235,-0.38971684873104095,0.7741279006004333,1.1373698711395264,21.385040283203125,42.506362209700455,42.506362209700455,1.0
0.0019122576632071286,-0.44812750816345215,4.2578125,-0.0026033305475721136,0.875,576,0.8396067232301341,0.060546048916876316,-0.0018280241638422012,0.08327344059944153,1.1041646897792816,-0.31355494260787964,-0.2164042871445417,0.7700760364532471,2.2703824043273926,19.527196884155273,441.85279831292974,73.36639257115303,1.0
0.0020335305453045294,-0.32618066668510437,4.4140625,-0.19334702007472515,0.875,584,0.8403576245675265,0.05950653646141291,-0.0018329821759834886,0.08594700694084167,1.0557673871517181,-0.1393420696258545,-0.30204431898891926,0.6237460970878601,1.2451282739639282,20.835613250732422,117.23976577767098,87.20746747317025,1.0
0.0020605605095624924,-0.3339429795742035,5.1171875,-0.0814206964460027,0.875,592,0.8410410397797566,0.05752620007842779,-0.0017890781164169312,0.08468053489923477,0.9478049278259277,0.3625327944755554,-0.20695591066032648,0.7790610194206238,1.9486868381500244,19.41307830810547,186.3290546802964,78.44373999923846,1.0
0.002028527422226034,0.13732974231243134,4.2578125,-0.10232238363823853,1.0,600,0.8421073154207124,0.05611926270648837,-0.0019879634492099285,0.08316631615161896,0.8499927371740341,0.40579622983932495,0.01073651295155287,0.9377632141113281,1.4531240463256836,24.86646842956543,59.01291236498582,59.01291236498582,1.0
0.0019748571066884324,-0.23489241302013397,4.671875,-0.01595479230309138,0.875,608,0.8427509205069353,0.05708134267479181,-0.0022407795768231153,0.06972981989383698,0.7945361584424973,-0.29057756066322327,-0.143380431458354,1.134875774383545,1.0965920686721802,22.683490753173828,424.92795657030365,72.58373885658511,1.0
0.0019832526450045407,-0.4713074564933777,4.734375,-0.029859140660846602,0.875,616,0.843364269912121,0.05798279447481036,-0.0019107088446617126,0.07174830883741379,0.7806235253810884,-0.34460094571113586,-0.15497359749861062,1.089352011680603,1.442598819732666,24.144397735595703,272.1242834996483,76.0307703467115,1.0
0.002065593362203799,-0.06298969686031342,4.9375,-0.020424515358172357,0.875,624,0.844334577223692,0.055807873141020536,-0.0014544996665790677,0.08114965260028839,0.8132882714271545,0.3597641587257385,-0.10009840130805969,0.8098568916320801,1.6689281463623047,27.353050231933594,238.55675064103707,77.53458393394612,1.0
0.0020395579340402037,-0.14171425998210907,4.664062500000001,-0.060989825782598914,0.875,632,0.844891394407023,0.05689362809062004,-0.0017280916217714548,0.0726737305521965,0.8971325159072876,0.2867543697357178,-0.23024113476276398,0.9605857133865356,1.398295521736145,21.356054306030273,324.57745350968617,75.98103808124506,1.0
0.002090498252073303,-0.06909233331680298,5.0703125,-0.172556811128743,1.0,640,0.8456341357240806,0.056973550003021955,-0.0016392823308706284,0.0691380724310875,0.9632152765989304,0.19735586643218994,-0.3254364188760519,0.8493871688842773,1.0308326482772827,20.85694122314453,170.44218531027946,84.50716553425627,1.0
0.0020746988884638995,-0.13611721992492676,4.9375,-0.08930314789176919,0.75,648,0.8463095150963349,0.05733503540977836,-0.0019872605334967375,0.06921400129795074,1.0301642417907715,-0.050740182399749756,-0.2782619628123939,0.921384334564209,1.0387226343154907,16.154626846313477,106.03148867670097,99.6613496314676,1.0
0.0021879640698898584,-0.2114950269460678,4.390625,-0.03394850977929309,0.875,656,0.8466255459198475,0.05599161237478256,-0.0017728854436427355,0.0806436762213707,1.1595870107412338,0.08104217052459717,-0.38000471610575914,0.8222519159317017,1.0024267435073853,19.501964569091797,72.6031914321793,72.6031914321793,1.0
0.0020980101107852533,-0.3439548909664154,4.3359375,-0.09574426815379411,0.875,664,0.8476331755567781,0.059622693341225386,-0.001798683195374906,0.07593001425266266,1.1358179003000257,-0.02263277769088745,-0.3618261441588402,0.7444780468940735,1.8138275146484375,24.039697647094727,274.74995216128445,75.8539532547129,1.0
0.0021938920253887773,-0.6159471273422241,4.9609375,-0.1068979564588517,1.0,672,0.8480503827299146,0.0575831444002688,-0.0017669547814875841,0.07118024677038193,1.1944500207901,-0.2512514591217041,-0.4411224462091923,0.7133463621139526,2.466594696044922,30.81715202331543,360.7037943696141,72.7857675469063,1.0
0.0021905739849898964,-0.1434089094400406,5.523437500000001,-0.30794911045813933,0.875,680,0.8483184062473365,0.05677662882953882,-0.001768118585459888,0.07581347227096558,1.1235593929886818,0.005090475082397461,-0.33730866201221943,0.6539865732192993,1.7508183717727661,31.272075653076172,753.6765566638551,72.70833866129902,1.0
0.0021540833258768544,-0.3016185164451599,5.09375,-0.1660241689241957,0.875,688,0.8489032576753941,0.05723484558984637,-0.0015643013175576925,0.07401062548160553,1.0221153050661087,-0.49898621439933777,-0.17252400424331427,0.5748459100723267,3.454441547393799,29.437986373901367,580.260391527856,73.97558212152671,1.0
0.0021928139904048294,-0.07750891894102097,6.40625,-0.1660092587917461,0.875,696,0.849059433781713,0.054344311356544495,-0.0017363772494718432,0.0801638513803482,0.9014491364359856,0.02763676643371582,-0.09860335662961006,0.7321047186851501,1.39401376247406,25.823421478271484,384.4656857920654,77.30099439294497,1.0
0.0021776372741442174,-0.21511518955230713,5.531249999999999,-0.04187826762790792,1.0,704,0.8497687173283339,0.05895040789619088,-0.0016750494251027703,0.0786517858505249,0.7764788866043091,-0.4766436815261841,-0.08966373885050417,0.6583119630813599,2.593210458755493,32.59138107299805,322.44942029464437,80.07202877597751,1.0
0.0021367348090279847,-0.2132241129875183,5.46875,-0.002229152712970972,0.875,712,0.8504206600010442,0.05691562546417117,-0.0015737597132101655,0.0709414854645729,0.6241368502378464,0.0043672919273376465,0.18410192523151636,0.5619634985923767,1.8559880256652832,34.685882568359375,239.8646642137137,81.82698141304991,1.0
0.0021146842336747795,-0.11438468843698502,5.0546875,0.01726371154654771,0.875,720,0.850924598897505,0.05538438633084297,-0.0018059681169688702,0.06535055488348007,0.537959199398756,-0.07258614897727966,0.1374039752408862,0.825018048286438,1.5037596225738525,32.3400764465332,411.03787835702406,79.58636660983018,1.0
