Advantage,StepsPerSecond,PolicyObjLoss,TemplateEntropy,ObjectLoss,ObjectEntropy,PolicyLoss,TotalStepsPerEpisode,ValueLoss,Value,TemplateLoss,PolicyTemplateLoss,Valid,Step,Loss,EntropyLoss,ClippedGradNorm,UnclippedGradNorm,EpisodeScore
0.00040812138468027115,0.578901025892667,-0.001408417010679841,0.07161740213632584,2.7213308811187744,0.18123307824134827,0.00016128807328641415,15.0,0.00016561336815357208,-0.0008926520822569728,0.2727133631706238,0.0015697050839662552,1.0,15,2.986785650253296,-0.00758551387116313,8.21738381438972,8.21738381438972,
0.002520146779716015,0.5968933890425472,6.311909965006635e-05,0.13021014630794525,2.562753915786743,0.17679160833358765,0.015487820841372013,16.0,0.0008114671218208969,-0.006218864582479,0.521428108215332,0.015424701385200024,1.0,16,3.09127140045166,-0.009210052900016308,4.288927087882257,4.288927087882257,
-0.016631200909614563,0.6127821080937083,-0.013300376012921333,0.12965595722198486,2.434954881668091,0.17310701310634613,-0.04873346537351608,17.0,0.002870038617402315,0.029773607850074768,0.528749942779541,-0.0354330874979496,1.0,17,2.9087586402893066,-0.009082889184355736,6.433425428643204,6.433425428643204,
0.005403926596045494,0.6282837099353156,0.007405932992696762,0.1311424821615219,2.4812166690826416,0.16784808039665222,0.018804647028446198,18.0,0.0016505002276971936,-0.011911483481526375,0.5673708915710449,0.011398714035749435,1.0,18,3.060072898864746,-0.008969715796411037,6.456619014528314,6.456619014528314,
0.0008981009013950825,0.6419274464643716,-0.0015979588497430086,0.14666418731212616,2.0416781902313232,0.15789666771888733,0.01206978503614664,19.0,0.0009531748364679515,-0.009941036812961102,0.50700843334198,0.013667743653059006,1.0,19,2.55257248878479,-0.009136824868619442,6.108056488322745,6.108056488322745,
-0.015241090208292007,0.6565242791307914,0.12373708933591843,0.13477447628974915,2.0228781700134277,0.1414838284254074,0.17635974287986755,20.0,0.5197884440422058,0.032292500138282776,0.372843474149704,0.052622660994529724,1.0,20,3.0835821628570557,-0.008287748321890831,6.202191804109816,6.202191804109816,1.0
-0.09467483311891556,0.6685970322907655,-0.11304797232151031,0.08111102133989334,1.8174161911010742,0.13195709884166718,-0.2031114548444748,19.6875,0.0866735428571701,0.17684374749660492,0.24238336086273193,-0.09006348252296448,1.0,21,1.9369697570800781,-0.006392043549567461,13.474284385414649,13.474284385414649,
-0.02317088469862938,0.6823418465456619,0.13619394600391388,0.04145890474319458,2.4328627586364746,0.12670962512493134,0.21228964626789093,20.6875,0.940785825252533,0.057611219584941864,0.14287187159061432,0.07609570026397705,1.0,22,3.7237651348114014,-0.005045055877417326,24.206178357160752,24.206178357160752,1.0
-0.05134376138448715,0.6933520713083581,-0.060701094567775726,0.03144662454724312,2.251160144805908,0.12262790650129318,-0.07587315887212753,18.8125,0.02936304360628128,0.09441531449556351,0.2125193178653717,-0.015172062441706657,1.0,23,2.4125473499298096,-0.004622235894203186,29.073825775769365,29.073825775769365,
-0.017933620139956474,0.7035473406368932,-0.028012102469801903,0.03090747818350792,2.1313939094543457,0.1242283508181572,-0.03443105146288872,19.8125,0.008385015651583672,0.030747853219509125,0.18036609888076782,-0.006418948993086815,1.0,24,2.281059741973877,-0.004654074553400278,19.21387264767509,19.21387264767509,
0.022363532334566116,0.7132269994961384,0.0072017512284219265,0.03426435589790344,1.9986002445220947,0.1241285651922226,0.02168547734618187,20.8125,0.018718983978033066,-0.044460318982601166,0.19659550487995148,0.014483725652098656,1.0,25,2.2308483123779297,-0.004751787520945072,10.838819991299601,10.838819991299601,
0.03864893689751625,0.7233518434102534,0.03508536517620087,0.02784080244600773,1.9785960912704468,0.1269434243440628,0.04751500487327576,21.8125,0.020898830145597458,-0.07158511132001877,0.13218340277671814,0.012429640628397465,1.0,26,2.1745498180389404,-0.0046435268595814705,11.930633020665482,11.930633020665482,
0.0030347048304975033,0.7326888173191309,0.0015325068961828947,0.03115605190396309,1.654923915863037,0.12549316883087158,0.004381183534860611,22.8125,0.002946775173768401,-0.012920770794153214,0.1792452037334442,0.0028486764058470726,1.0,27,1.8367975950241089,-0.004699476528912783,14.503870098706102,14.503870098706102,
-0.015123991295695305,0.7413683189308667,-0.02647039294242859,0.030583854764699936,1.520494818687439,0.12115128338336945,-0.039836131036281586,23.8125,0.00942880380898714,0.03793825954198837,0.21280795335769653,-0.013365737162530422,1.0,28,1.6983435153961182,-0.004552054218947887,4.8028488908903455,4.8028488908903455,
-0.0011778660118579865,0.7496875033841075,-0.007736990228295326,0.02570222318172455,1.6604843139648438,0.11680454760789871,-0.0133023951202631,24.8125,0.011449344456195831,0.025062140077352524,0.1753949075937271,-0.0055654048919677734,1.0,29,1.829750895500183,-0.004275203216820955,9.918986725324885,9.918986725324885,
-0.004011354874819517,0.758513411099777,0.1203363761305809,0.034359581768512726,1.7820595502853394,0.11710607260465622,0.1694163978099823,25.8125,0.472515732049942,0.022042620927095413,0.22308097779750824,0.049080029129981995,1.0,30,2.642528772354126,-0.0045439694076776505,5.638974330784549,5.638974330784549,1.0
-0.030983157455921173,0.765537490725565,-0.04920435696840286,0.0319039411842823,1.6180081367492676,0.11971448361873627,-0.07013289630413055,24.875,0.018173985183238983,0.08061370253562927,0.22971144318580627,-0.02092854119837284,1.0,31,1.7912120819091797,-0.004548552446067333,19.984101378120613,19.984101378120613,
-0.03244824334979057,0.7720335871701791,-0.047025661915540695,0.03469185158610344,1.515047311782837,0.12244531512260437,-0.06871174275875092,25.875,0.026886727660894394,0.07231270521879196,0.19232898950576782,-0.02168608456850052,1.0,32,1.6608370542526245,-0.004714115057140589,13.19659348275809,13.19659348275809,
-0.004112538415938616,0.7785875665863023,-0.023225970566272736,0.03476864844560623,1.4955447912216187,0.1229574978351593,-0.02637554705142975,26.875,0.015191962942481041,0.040166862308979034,0.1991681009531021,-0.003149576485157013,1.0,33,1.6787974834442139,-0.004731784109026194,13.955283472399515,13.955283472399515,
0.012340422719717026,0.7856856333109561,0.09570319950580597,0.03148775175213814,1.422624111175537,0.12679560482501984,0.13576361536979675,27.875,0.47565463185310364,0.012881739065051079,0.18804848194122314,0.04006040841341019,1.0,34,2.2173423767089844,-0.004748500417917967,4.795470905128354,4.795470905128354,1.0
0.0054443394765257835,0.7917486686572264,-0.013838664628565311,0.03262997046113014,1.3186612129211426,0.1248682290315628,-0.021350177004933357,26.6875,0.03185668960213661,-0.016393333673477173,0.2078760862350464,-0.007511512376368046,1.0,35,1.5323188304901123,-0.0047249458730220795,21.664214804171934,21.664214804171934,
-0.0038604112342000008,0.7978871283650874,-0.020783038809895515,0.034968774765729904,1.433671474456787,0.12259779125452042,-0.021527037024497986,27.6875,0.0704546719789505,-0.003069112077355385,0.16718322038650513,-0.0007439981563948095,1.0,36,1.6450552940368652,-0.004726996645331383,6.741850932213083,6.741850932213083,
-0.009110289625823498,0.8033722894252487,-0.022727221250534058,0.06538202613592148,1.1628996133804321,0.12448912113904953,-0.02662130445241928,28.6875,0.01665670797228813,0.04134562239050865,0.23779845237731934,-0.003894084133207798,1.0,37,1.3850373029708862,-0.005696134176105261,15.486420742910923,15.486420742910923,
-0.00382807943969965,0.808977006302901,-0.06737905740737915,0.06481220573186874,1.3348536491394043,0.12266212701797485,-0.023615218698978424,29.6875,0.06592509150505066,0.028931565582752228,0.21346443891525269,0.043763838708400726,1.0,38,1.5850038528442383,-0.005624230019748211,7.138609339951017,7.138609339951017,
0.008608534932136536,0.8135994993477366,0.0007363884360529482,0.07252852618694305,1.1641498804092407,0.11895287781953812,0.012441241182386875,30.6875,0.26066380739212036,0.029125869274139404,0.20825247466564178,0.011704852804541588,1.0,39,1.6397629976272583,-0.005744442343711853,6.37519917781583,6.37519917781583,
0.013886351138353348,0.8187611112619363,0.0575113482773304,0.07923456281423569,1.6097222566604614,0.11948075145483017,0.0745968222618103,31.6875,0.05649586394429207,-0.027738049626350403,0.16989213228225708,0.017085472121834755,1.0,40,1.9047458171844482,-0.005961459130048752,18.253680233268824,18.253680233268824,
0.0070054903626441956,0.8236139934708008,-0.013384620659053326,0.09737437218427658,1.3565096855163574,0.11436686664819717,0.12409315258264542,32.6875,0.175843745470047,0.029542896896600723,0.15998166799545288,0.13747777044773102,1.0,41,1.810076117515564,-0.006352236960083246,12.308392779139467,12.308392779139467,
-0.03873936086893082,0.8275816852705821,-0.034475088119506836,0.07412608712911606,1.3434265851974487,0.10412371903657913,-0.06623959541320801,33.6875,0.08271151781082153,0.07736764848232269,0.13247133791446686,-0.03176450729370117,1.0,42,1.4870223999023438,-0.005347494035959244,12.785939252460594,12.785939252460594,
-0.024366512894630432,0.8318931684930755,-0.03524496778845787,0.1220962405204773,1.3545411825180054,0.11669544875621796,-0.0883750468492508,34.6875,0.012638756074011326,0.047286003828048706,0.1630355566740036,-0.053130075335502625,1.0,43,1.4346766471862793,-0.007163750473409891,16.423889724169385,16.423889724169385,
-0.020396629348397255,0.8358027194209434,-0.0030919304117560387,0.10344184190034866,1.396262764930725,0.11252740770578384,-0.08819560706615448,35.6875,0.09133000671863556,0.008064677007496357,0.13677287101745605,-0.08510367572307587,1.0,44,1.5296911001205444,-0.006479077506810427,7.756442152161753,7.756442152161753,
0.01689470000565052,0.8395203570421049,0.024850238114595413,0.10307016968727112,1.2071988582611084,0.10742027312517166,0.04203469306230545,36.6875,0.16857829689979553,-0.0688493475317955,0.13519662618637085,0.017184454947710037,1.0,45,1.5466938018798828,-0.006314713042229414,11.318441360159795,11.318441360159795,
0.024701159447431564,0.8430048358415531,0.03494581952691078,0.10452128201723099,1.3724232912063599,0.11739307641983032,0.06683829426765442,37.6875,0.012532176449894905,-0.047523900866508484,0.13594603538513184,0.03189247101545334,1.0,46,1.5810823440551758,-0.006657430436462164,18.34726849724666,18.34726849724666,
0.014711846597492695,0.8474094667000703,0.1512259691953659,0.09461121261119843,1.3760260343551636,0.11524736136198044,0.22927647829055786,38.6875,0.5900801420211792,-0.025901086628437042,0.12423484772443771,0.07805050909519196,1.0,47,2.313321828842163,-0.0062957569025456905,9.921375583726785,9.921375583726785,1.0
-0.010819179937243462,0.8512832465445668,-0.02643122337758541,0.09464693814516068,1.3406469821929932,0.11115463078022003,-0.034193165600299835,36.6875,0.006972130853682756,0.018696239218115807,0.1727014183998108,-0.0077619412913918495,1.0,48,1.4799531698226929,-0.006174047011882067,15.274280283884764,15.274280283884764,
-0.016222558915615082,0.8554456210424054,-0.053183432668447495,0.0991586223244667,1.3067681789398193,0.1039026528596878,-0.07844096422195435,37.6875,0.031512778252363205,0.043999083340168,0.15785366296768188,-0.025257529690861702,1.0,49,1.4116017818450928,-0.006091838236898184,6.393735457943876,6.393735457943876,
-0.011381552554666996,0.858944045592083,-0.06803230941295624,0.13211989402770996,1.2903004884719849,0.11057469993829727,-0.10013855993747711,38.6875,0.01456260122358799,0.0515848770737648,0.19714312255382538,-0.032106250524520874,1.0,50,1.3945868015289307,-0.007280837278813124,9.353873864383559,9.353873864383559,
0.003996183164417744,0.8639323436054175,0.22935716807842255,0.11179482191801071,1.2936198711395264,0.10937274992465973,0.2891758382320404,39.6875,0.8148513436317444,0.038864463567733765,0.18897919356822968,0.059818677604198456,1.0,51,2.579991102218628,-0.006635027006268501,7.115810273767806,7.115810273767806,1.0
-0.03176208212971687,0.8679678584339133,0.03471335023641586,0.12084788084030151,1.1341137886047363,0.11509444564580917,0.014826251193881035,35.5,0.3303244709968567,0.06803081184625626,0.26646947860717773,-0.019887099042534828,0.0,52,1.738655686378479,-0.007078269962221384,24.835995213857586,24.835995213857586,1.0
-0.0009657703340053558,0.8721308167789461,0.04476799815893173,0.09423299133777618,1.026647925376892,0.10373969376087189,0.0758819654583931,34.625,0.2130528688430786,0.04842516407370567,0.16024602949619293,0.031113967299461365,1.0,53,1.4698896408081055,-0.005939180497080088,9.201166410873611,9.201166410873611,1.0
-0.009969806298613548,0.8752124103448177,0.007506033405661583,0.09375675767660141,0.9216049313545227,0.10009147971868515,0.007020023185759783,32.25,0.03705408796668053,0.02551017515361309,0.1344163566827774,-0.0004860100452788174,1.0,54,1.0942798852920532,-0.005815446842461824,9.330829572933226,9.330829572933226,
0.003588890191167593,0.8785013359168167,0.0065114498138427734,0.12611892819404602,0.9923332333564758,0.12037696689367294,-0.013949166983366013,33.25,0.09554263204336166,0.048152416944503784,0.16887591779232025,-0.020460616797208786,1.0,55,1.2354077100753784,-0.007394876796752214,4.413710560532451,4.413710560532451,
-0.013199707493185997,0.8829335673688513,0.017185866832733154,0.11983625590801239,1.0812263488769531,0.12379730492830276,-0.004557080566883087,34.25,0.10388904809951782,0.11821790039539337,0.19365465641021729,-0.02174294739961624,1.0,56,1.3669040203094482,-0.007309006992727518,6.029869638159653,6.029869638159653,1.0
0.0033187121152877808,0.886133668173966,0.09137227386236191,0.12175595760345459,1.028295874595642,0.13009855151176453,0.10482455044984818,30.3125,0.18191024661064148,0.000514911487698555,0.17000789940357208,0.013452275656163692,1.0,57,1.4774830341339111,-0.007555635180324316,9.187871715499568,9.187871715499568,
0.00279160775244236,0.8887245673674443,-0.19836442172527313,0.11557643860578537,0.8928065299987793,0.11572860181331635,-0.23842960596084595,31.3125,0.2692378759384155,0.1388063281774521,0.19383497536182404,-0.04006518796086311,1.0,58,1.1105105876922607,-0.006939150858670473,11.561104192200219,11.561104192200219,
-0.027495328336954117,0.8919841754157565,-0.178603395819664,0.12048224359750748,1.0992177724838257,0.12347553670406342,-0.21970541775226593,32.3125,0.1503436267375946,0.1878974288702011,0.22273120284080505,-0.04110202193260193,1.0,59,1.24526846408844,-0.007318733260035515,17.790269473608987,17.790269473608987,1.0
-0.01595771126449108,0.8942638877832614,-0.028117317706346512,0.10867603868246078,1.0378644466400146,0.11961188167333603,-0.13395580649375916,29.5625,0.17534178495407104,0.09221504628658295,0.1820358783006668,-0.10583849251270294,1.0,60,1.2544376850128174,-0.006848637480288744,16.483482630536628,16.483482630536628,
0.017789967358112335,0.8964334318393571,-0.15899857878684998,0.0846463069319725,1.2107999324798584,0.1158703863620758,-0.13233911991119385,30.5625,0.15582060813903809,0.05250056833028793,0.13380980491638184,0.026659466326236725,1.0,61,1.362075686454773,-0.006015500985085964,11.494990574991675,11.494990574991675,
0.014607589691877365,0.8991135113916141,-0.08068826794624329,0.06401126086711884,1.32742178440094,0.11351412534713745,-0.0823621079325676,31.5625,0.27348873019218445,0.1220192089676857,0.14987188577651978,-0.0016738418489694595,1.0,62,1.6630946397781372,-0.005325761623680592,14.066911391924464,14.066911391924464,1.0
0.00444561243057251,0.9030173967162891,-0.0563349686563015,0.08157272636890411,1.1677809953689575,0.11291862279176712,-0.05929223820567131,28.625,0.5543434619903564,0.11224682629108429,0.22829648852348328,-0.002957269549369812,1.0,63,1.8852940797805786,-0.005834740586578846,4.96257868656312,4.96257868656312,1.0
-0.023612812161445618,0.9062621988673935,-0.0981980562210083,0.09030507504940033,0.888222336769104,0.10641210526227951,-0.1584814488887787,21.625,0.26189127564430237,0.07985769212245941,0.24599501490592957,-0.060283396393060684,1.0,64,1.2317256927490234,-0.005901515018194914,11.683875136926417,11.683875136926417,1.0
-0.0006170542910695076,0.9097814557056709,0.05074698105454445,0.09495263546705246,0.680225133895874,0.10259555280208588,0.05886131525039673,20.5,0.5113306045532227,0.05035009980201721,0.2069431096315384,0.008114336058497429,1.0,65,1.4514336585998535,-0.005926445126533508,6.156100287561912,6.156100287561912,1.0
-0.012269746512174606,0.9126000210697335,0.046628400683403015,0.13690148293972015,0.7597529888153076,0.13596080243587494,0.022026581689715385,18.0,0.193512424826622,0.035660404711961746,0.23509573936462402,-0.02460181899368763,1.0,66,1.2022018432617188,-0.00818586815148592,13.734371071445821,13.734371071445821,1.0
-0.009331743232905865,0.914953241375473,0.011038816533982754,0.11286432296037674,0.6935420632362366,0.11912458389997482,-0.008147572167217731,18.375,0.00671829329803586,0.002731810789555311,0.15090647339820862,-0.019186388701200485,1.0,67,0.8360595703125,-0.0069596669636666775,7.727040167429095,7.727040167429095,
-0.0014778804033994675,0.9171610921817658,0.02995561622083187,0.12130890786647797,0.9562957286834717,0.13666021823883057,0.03247450664639473,19.375,0.03163954243063927,0.008752540685236454,0.1441504955291748,0.002518892055377364,1.0,68,1.1568212509155273,-0.007739074062556028,4.706057974943803,4.706057974943803,
0.011233546771109104,0.9199440967198915,0.02229136787354946,0.1266367882490158,0.7322841882705688,0.13492031395435333,0.048231810331344604,20.375,0.17774131894111633,0.05867576226592064,0.18419776856899261,0.025940444320440292,1.0,69,1.1346083879470825,-0.007846713066101074,7.785766573546425,7.785766573546425,1.0
0.0034828893840312958,0.9228389811759993,-0.013140891678631306,0.13118663430213928,0.8610476851463318,0.14406277239322662,0.016574908047914505,20.25,0.11859694868326187,0.0626157820224762,0.17939148843288422,0.029715798795223236,0.0,70,1.1673533916473389,-0.008257482200860977,3.7700164567445427,3.7700164567445427,1.0
-0.011056948453187943,0.9249304936883506,-0.06822556257247925,0.13056626915931702,0.9472857713699341,0.14753027260303497,-0.088780976831913,20.1875,0.027319077402353287,0.05579907447099686,0.1593986451625824,-0.020555414259433746,1.0,71,1.0368796586990356,-0.008342896588146687,9.510181551855567,9.510181551855567,
-0.016284584999084473,0.9274424060017779,0.016670146957039833,0.12403251975774765,0.7904970645904541,0.14471164345741272,0.005685125477612019,21.1875,0.06484848260879517,0.08692048490047455,0.1655646413564682,-0.010985021479427814,1.0,72,1.0185329914093018,-0.008062324486672878,6.34881568812466,6.34881568812466,1.0
-0.015252174809575081,0.9299017111478798,0.005795602686703205,0.13693828880786896,0.7797420024871826,0.1500486582517624,-0.01720394194126129,21.75,0.016412403434515,0.08691610395908356,0.18255046010017395,-0.022999543696641922,1.0,73,0.9528912901878357,-0.008609607815742493,6.163662472015403,6.163662472015403,1.0
-0.007169432006776333,0.9317922599108136,0.042232293635606766,0.11363425105810165,0.8815327882766724,0.13138961791992188,0.03703024983406067,22.3125,0.1101897731423378,0.03737684339284897,0.13590043783187866,-0.005202044267207384,1.0,74,1.1573024988174438,-0.007350716274231672,3.0837901419456557,3.0837901419456557,
0.004211978986859322,0.933872447375812,-0.2566600441932678,0.11724108457565308,0.9145258665084839,0.14036312699317932,-0.205384761095047,23.3125,0.2736971080303192,0.18602833151817322,0.17478066682815552,0.05127527564764023,1.0,75,1.1498908996582031,-0.007728126365691423,19.348830161873593,19.348830161873593,1.0
-0.008106578141450882,0.9357497856844335,-0.0346677266061306,0.1278637796640396,0.9114608764648438,0.14364035427570343,-0.05301553010940552,22.8125,0.05795273184776306,0.13362476229667664,0.17083530128002167,-0.018347805365920067,1.0,76,1.0790882110595703,-0.008145123720169067,27.749608372849252,27.749608372849252,1.0
-0.022322846576571465,0.9372893908660119,0.025302940979599953,0.11262129992246628,0.9574469327926636,0.13233008980751038,-0.05509451776742935,23.0,0.13088902831077576,0.07380107045173645,0.13373544812202454,-0.08039745688438416,1.0,77,1.1596283912658691,-0.007348541636019945,11.235572581671477,11.235572581671477,
-0.030534889549016953,0.939191966125397,-0.2035973072052002,0.08567700535058975,0.9117323160171509,0.11220090836286545,-0.2929721474647522,24.0,0.6006850600242615,0.21782970428466797,0.1292523741722107,-0.0893748328089714,1.0,78,1.3427612781524658,-0.005936337169259787,20.921891234578652,20.921891234578652,1.0
-0.007473472971469164,0.9403660225075057,-0.06645072251558304,0.09189034253358841,0.9958877563476562,0.11624123901128769,-0.08615757524967194,23.0625,0.14826442301273346,0.1422210931777954,0.12328923493623734,-0.0197068490087986,1.0,79,1.1750398874282837,-0.0062439474277198315,18.558481943308834,18.558481943308834,
0.01151928212493658,0.9427098277501341,-0.1129833459854126,0.1106005311012268,0.8430765867233276,0.1307799071073532,-0.11454836279153824,24.0625,0.3307100534439087,0.2304553985595703,0.18906816840171814,-0.00156501866877079,1.0,80,1.2410651445388794,-0.007241412997245789,7.9525220851937775,7.9525220851937775,1.0
-0.009747005067765713,0.9446096628321237,-0.10008794069290161,0.11484037339687347,0.9402943849563599,0.1306864321231842,-0.10073725879192352,23.3125,0.14153996109962463,0.17567870020866394,0.16649189591407776,-0.0006493218243122101,1.0,81,1.1402231454849243,-0.00736580416560173,10.701506422208695,10.701506422208695,1.0
-0.005408206954598427,0.9470937549406836,-0.024229222908616066,0.08521459996700287,0.8336420059204102,0.10798545181751251,-0.02017144113779068,22.75,0.2574087083339691,0.18527156114578247,0.14623554050922394,0.004057781770825386,1.0,82,1.211318850517273,-0.0057960012927651405,15.003786943068008,15.003786943068008,1.0
-0.01645866222679615,0.9481696105102728,-0.12958157062530518,0.10309961438179016,0.8531872034072876,0.12086965888738632,-0.20254811644554138,21.9375,0.2708011865615845,0.12275731563568115,0.15477730333805084,-0.07296653836965561,1.0,83,1.0694984197616577,-0.006719078402966261,10.006342022045828,10.006342022045828,
-0.019997406750917435,0.949612109051942,0.005948121193796396,0.05622094124555588,0.793525218963623,0.09714964777231216,-0.023999886587262154,22.9375,0.10416541248559952,0.050154030323028564,0.08460186421871185,-0.029948007315397263,1.0,84,0.9536915421485901,-0.004601117689162493,13.073079461459201,13.073079461459201,
-0.032851532101631165,0.951162461511247,-0.033952560275793076,0.11051702499389648,0.859194815158844,0.14554204046726227,-0.060946375131607056,23.9375,0.3857083320617676,0.10835331678390503,0.17166607081890106,-0.02699381485581398,1.0,85,1.3479411602020264,-0.0076817711815238,18.792481563343244,18.792481563343244,1.0
-0.010859120637178421,0.9528772774493545,0.03226354718208313,0.10938937962055206,0.8667466640472412,0.13821175694465637,0.025472121313214302,24.3125,0.18747612833976746,0.06115678325295448,0.17351651191711426,-0.0067914254032075405,1.0,86,1.2457834482192993,-0.007428033743053675,5.321001598553266,5.321001598553266,1.0
-0.002819652669131756,0.9549869296361017,0.06863385438919067,0.1224120557308197,0.7820667624473572,0.14234311878681183,0.11114738881587982,24.25,0.5988752841949463,0.055986084043979645,0.1849082112312317,0.04251353070139885,0.0,87,1.6690549850463867,-0.007942655123770237,10.543847656318576,10.543847656318576,1.0
-0.018202420324087143,0.9559765904343768,-0.02615470625460148,0.11800193041563034,0.7953199148178101,0.1336352825164795,-0.007737495005130768,14.25,0.02498011104762554,0.05859392136335373,0.16638517379760742,0.01841721124947071,1.0,88,0.9713985919952393,-0.007549116387963295,12.228989228015053,12.228989228015053,
-0.014521747827529907,0.956746650260792,-0.023927845060825348,0.07593376189470291,0.7803971767425537,0.11123503744602203,-0.041823770850896835,15.25,0.04640553519129753,0.09521061927080154,0.11537526547908783,-0.017895925790071487,1.0,89,0.8947392106056213,-0.005615063942968845,11.887903524058856,11.887903524058856,
-0.033463042229413986,0.958143929961684,-0.04381107911467552,0.08336833119392395,0.8820319175720215,0.11450019478797913,-0.07503533363342285,16.25,0.22837266325950623,0.10884645581245422,0.18224771320819855,-0.031224258244037628,1.0,90,1.2116810083389282,-0.005936055444180965,11.656126017343013,11.656126017343013,1.0
0.019039209932088852,0.9595533098700343,-0.015453878790140152,0.08939359337091446,0.9206199049949646,0.11648128181695938,0.0021685585379600525,16.1875,0.21117787063121796,0.05601195618510246,0.1524450182914734,0.017622437328100204,1.0,91,1.2802350521087646,-0.006176246330142021,5.449607308894883,5.449607308894883,1.0
-0.0019366983324289322,0.9613459526081638,0.022974176332354546,0.10286641865968704,0.8459590077400208,0.12229637801647186,0.04003734141588211,15.5625,0.45716774463653564,0.06187869980931282,0.18838295340538025,0.017063163220882416,1.0,92,1.524792194366455,-0.006754884030669928,12.850530281637475,12.850530281637475,1.0
