EntropyLoss,PolicyTemplateLoss,Valid,ObjectEntropy,PolicyObjLoss,ObjectLoss,ValueLoss,PolicyLoss,TemplateLoss,TotalStepsPerEpisode,Loss,Value,StepsPerSecond,TemplateEntropy,Step,Advantage,ClippedGradNorm,UnclippedGradNorm,EpisodeScore
-0.001750025898218155,-0.008877094951458275,0.875,0.003360065195010975,-0.0004468013212317601,0.03414570167660713,7.47869853512384e-05,-0.002613962395116687,0.06508950889110565,16.09375,1.4885187149047852,0.004747314873384312,0.8995422886219454,0.0852859695442021,144,-0.002088721841573715,10.192845097480813,10.192845097480813,0.0
-0.0008112283539958298,0.01027107425034046,0.875,0.0030134591506794095,-0.0032603394502075385,0.03478793799877167,0.00021094265684951097,0.00157678232062608,0.027547700330615044,16.3125,0.6899820566177368,-0.0005477904342114926,0.8994675521045834,0.04013695870526135,152,-0.0016531366854906082,7.029905182165621,7.029905182165621,
-0.0008992672665044665,0.0020763645734405145,1.0,0.002790610422380269,-0.0030702627409482375,0.030249841511249542,0.00031581413350068033,-0.0010921447537839413,0.030804015696048737,24.3125,0.4937380254268646,0.003607106802519411,0.8991394263360662,0.0282533650752157,160,-0.0023427754640579224,3.034360598344668,3.034360598344668,
-0.0011666094651445746,0.0006955261778784916,1.0,0.0026416450855322187,0.0004680924528202014,0.029062924906611443,0.00015110228559933603,0.0021103292237967253,0.045386601239442825,32.3125,0.5730995535850525,-0.0005234123091213405,0.8983186575573493,0.03502617008052766,168,0.0004402436316013336,5.234320993036949,5.234320993036949,
-0.0009798731189221144,-0.0015954273440001998,1.0,0.0024976851127576083,0.0013455853186314926,0.025986885651946068,2.545226743677631e-05,0.0014265547506511211,0.03387175500392914,40.3125,0.42827263474464417,-0.0005160441796761006,0.8962657918678252,0.023397647775709626,176,0.0010048206895589828,9.653192617521277,9.653192617521277,
-0.00027783698169514537,-1.5183578057076378e-05,1.0,0.0023337992315646265,9.847801129581057e-05,0.026814458891749382,2.461864823999349e-05,-0.0011727976379916072,0.006496922113001347,48.3125,0.2954193353652954,-0.00015503284521400928,0.8944779908618294,0.009268106543458998,184,-0.00022378936409950256,5.498366933251264,5.498366933251264,
-0.00014366449613589793,-0.000235251315473306,1.0,0.002166535268770531,-0.0006153880021884106,0.028090836480259895,2.608326576591935e-05,-0.0006402620347216725,0.002173751825466752,56.3125,0.23611877858638763,0.001040666422341019,0.8948752317545173,0.003019885887624696,192,-0.0010901577770709991,3.198147382648039,3.198147382648039,
-9.299672819906846e-05,7.715643874917077e-07,1.0,0.0020327628881204873,-0.0005390494916355237,0.02828332781791687,3.127502714050934e-05,-0.00040274980710819364,0.0008031665347516537,64.3125,0.2340095341205597,0.0007179405365604907,0.8957295236072208,0.0011564488231670111,200,-0.00042655132710933685,2.142014038456627,2.142014038456627,0.0
-0.00039968983037397265,0.007847494476678207,1.0,0.0019462219934212044,0.0014127924150670883,0.02718283422291279,0.00023910307209007442,0.004686641972512007,0.013146845623850822,65.5,0.48201608657836914,-0.005334572691936046,0.8953016857444147,0.010055283750261879,208,0.0014831740409135818,1.759693199548711,1.759693199548711,
-6.265530100790784e-05,-0.004272173222190645,1.0,0.0018830607004929336,-0.003106953590759076,0.02986636757850647,7.433624705299735e-05,-0.0015813021454960108,0.00013168976875022054,73.5,0.24526254832744598,0.006885617214720695,0.8960427832385123,0.007118979312508601,216,-0.002558210864663124,4.6921298593247975,4.6921298593247975,
-5.815783515572548e-05,2.41010056356572e-07,1.0,0.0018369142635492608,0.0007924650562927127,0.027980322018265724,5.3250019846018404e-05,0.00027173684793524444,6.146005762275308e-05,81.5,0.21627412736415863,-0.0013298671692609787,0.8950368590589539,0.00010998008383467095,224,0.00029326044023036957,4.56704760192607,4.56704760192607,
-0.0003883207682520151,-0.0013522779880155156,1.0,0.0017800599889596924,0.0028168012649985035,0.024522539228200912,0.00048784411046653986,-0.002204392571002245,0.013011306524276733,86.21875,0.37157997488975525,-0.0035936057684011753,0.8947679675190828,0.004217304986468662,232,0.0019723623991012573,1.1804565367356015,1.1804565367356015,0.0
-0.0027031723875552416,-0.022689613979309797,1.0,0.0017124523292295635,-2.0561919882311486e-05,0.028317207470536232,0.004029795993119478,-0.024371378123760223,0.36587873101234436,57.99218750000001,2.0098519325256348,0.011754146893508732,0.897987846672163,0.04427625332027674,240,-0.0016659460961818695,3.092777491518541,3.092777491518541,0.0
-0.002370161470025778,0.029578535351902246,0.875,0.0016506747051607817,0.0008861390306265093,0.0244658961892128,0.000628709327429533,0.011722033843398094,0.09096294641494751,13.015625,1.5367369651794434,-0.013552336720749736,0.900316534426839,0.09109493903815746,248,0.003584541380405426,16.10623640891788,16.10623640891788,0.0
-0.0010473158909007907,-0.009235672128852457,1.0,0.001605425146408379,-0.0025154286413453524,0.031644418835639954,0.00011812996672233567,-0.004008073825389147,0.03905056044459343,17.0,0.6648045778274536,0.00692549638915807,0.9012699775072861,0.05802484974265098,256,-0.003653423860669136,10.951634427033227,10.951634427033227,
-0.00038504390977323055,-0.001954748917341931,1.0,0.0015796361549291762,-0.0018479025166016072,0.025776298716664314,0.00017035784549079835,-0.00302235409617424,0.013200758025050163,25.0,0.3934611678123474,0.0037601008662022655,0.9002749116181,0.022395831416361034,264,-0.001681685447692871,4.535583623809351,4.535583623809351,
-6.397976540029049e-05,-0.0004338769020648669,1.0,0.001569608342833817,0.0018468878697603943,0.024600019678473473,5.4515479860128835e-05,0.00047237324179150164,0.0004350173694547266,33.0,0.29108789563179016,-0.002538419415941462,0.8991860169696764,0.008821456154691987,272,-8.093193173408508e-05,2.87849024765383,2.87849024765383,
-7.312829256989062e-05,7.1770463421216846e-06,1.0,0.0015527074283454567,0.0028576573386089876,0.023225931450724602,5.285242878017016e-05,0.001004657126031816,0.000727414502762258,41.0,0.21668241918087006,-0.004330445284722373,0.898339981964909,0.0009207157563650981,280,0.0018484406173229218,1.987806829448363,1.987806829448363,
-8.728977991268039e-05,6.474027003378069e-08,1.0,0.0015168282407103106,3.9638073985770475e-05,0.023407556116580963,2.1886844479013234e-05,-0.00022122025256976485,0.0012491956586018205,49.0,0.1953093260526657,-3.926549106836319e-05,0.8973869257695295,0.0012960688472958282,288,-0.00030931271612644196,2.7950608588845305,2.7950608588845305,
-9.92759014479816e-05,-0.00016153250226125238,1.0,0.0014659521111752838,-0.002293991186888888,0.025440692901611328,5.0511007430031896e-05,-0.0010828067315742373,0.0017403550446033478,57.0,0.1956644356250763,0.0038521788083016877,0.896782656290785,0.0017224887415068224,296,-0.0023840125650167465,0.6668761293494013,0.6668761293494013,
-0.000108616120996885,-0.00017318766293783486,1.0,0.0014283660129876807,-0.0015444496384589002,0.02563386596739292,3.8946556742303073e-05,-0.0008108135662041605,0.002131708897650242,65.0,0.21229888498783112,0.002528519369661808,0.8961502271906036,0.0021442856232170016,304,-0.0010848399251699448,3.2637106710953976,3.2637106710953976,
-0.0004330781812313944,0.0020346999203866285,1.0,0.0014150877686915921,0.0014807539264438674,0.02540292590856552,4.03983831347432e-05,0.0013250750489532948,0.01496237050741911,67.2578125,0.3748626112937927,-0.0033292630978394295,0.8959292033357654,0.01047919987468049,312,0.0006028544157743454,2.951501652690335,2.951501652690335,0.0
-0.00043478317093104124,0.0029755308059975505,1.0,0.0014180999423842877,0.002279969325172715,0.025165323168039322,8.678331505507231e-05,0.002751503372564912,0.015213324688374996,74.4375,0.3662385046482086,-0.004794519685674459,0.8958476619156955,0.013185395859181881,320,0.0021429527550935745,2.52506183885764,2.52506183885764,
-0.00044081572559662163,0.001971732883248478,1.0,0.0014279991301009431,-0.0002031867628602413,0.023375386372208595,3.5851957363775e-05,0.0006149729015305638,0.015209663659334183,82.4375,0.319180428981781,-0.0007056744652800262,0.8954835518265221,0.013248389819636941,328,-0.00037984736263751984,3.8897687154177443,3.8897687154177443,
-0.000758577894885093,0.0015215964522212744,1.0,0.0014229971275199205,-0.0018483980966266245,0.022277142852544785,3.5713652323465794e-05,-0.0004727523773908615,0.08103891462087631,84.1171875,0.47667399048805237,0.0018815322546288371,0.8954156904585394,0.021193294436670843,336,-0.0016465838998556137,1.6137817972096533,1.6137817972096533,0.0
-0.004020280204713345,-8.581623842474068e-05,1.0,0.001398899286868982,-0.0011812029169959715,0.02259169891476631,0.00014153493975754827,-0.0022361937444657087,0.15655337274074554,51.25,1.5064746141433716,0.0011200187727808952,0.8981898333402719,0.07012538705021143,344,-0.0016215387731790543,1.6899591173009412,1.6899591173009412,0.0
-0.00402862997725606,-0.0037256482610246175,0.7499999999999999,0.0013660840195370838,6.131942291176529e-05,0.029056038707494736,7.432495476678014e-05,-0.0019158570794388652,0.1566544473171234,12.3671875,1.6109340190887451,0.0016656129737384617,0.9010462306895471,0.14397487975656986,352,-0.0009196866303682327,6.537445556177579,6.537445556177579,0.0
-0.003100072732195258,-0.0016174479787878226,0.625,0.00133689510403201,0.00044631017499341397,0.024085290729999542,6.889555515954271e-05,-0.0022144934628158808,0.11996710300445557,17.9375,1.2052443027496338,0.00022125302348285913,0.9022532469660676,0.10987551882863045,360,-0.00021193362772464752,2.301897806342815,2.301897806342815,
-0.002502312883734703,0.003409631332033314,0.6249999999999999,0.0013243482826510444,0.0017243985930690542,0.024866975843906403,5.720866465708241e-05,0.002477713394910097,0.09591545909643173,25.9375,1.0109577178955078,-0.003357392764883116,0.90282084281374,0.08288524672389032,368,0.0017089024186134338,1.8617120364072783,1.8617120364072783,
-0.002524455077946186,0.0031584890311933123,1.0,0.0013340551522560418,0.0014422898311750032,0.02441193163394928,4.896651444141753e-05,0.0013785682385787368,0.09666801989078522,33.9375,0.9858670830726624,-0.002727331215282902,0.9032568671996225,0.08235394302755596,376,0.000922882929444313,3.7993643056725843,3.7993643056725843,
-0.002499891445040703,-0.0011688921440509148,0.7499999999999999,0.0013553264579968527,-0.0004625502879207488,0.023536009714007378,2.739528463280294e-05,-0.000719298841431737,0.09508150815963745,41.9375,0.9213302135467529,0.0011048860324081033,0.9042449032589371,0.08238033298403023,384,-0.0004969760775566101,3.9363516126276097,3.9363516126276097,
-0.002166986232623458,-0.004305929905967787,1.0,0.001370494850561954,-0.002038729086052627,0.022213231772184372,4.9136142479255795e-05,-0.0030743759125471115,0.08191400021314621,49.9375,0.7871338129043579,0.003841809433652088,0.9049995963363598,0.07236690353602171,392,-0.0019391793757677078,2.8483658889504095,2.8483658889504095,
-0.0011693161213770509,-0.0011920804536202922,1.0,0.0013696102250833069,-0.0010001472983276471,0.02240489423274994,2.465254146954976e-05,-0.0010602602269500494,0.04330785572528839,57.9375,0.6367058753967285,0.001734292833134532,0.9054244369793274,0.05110575957223773,400,-0.0013158060610294342,3.213352215444725,3.213352215444725,
-0.0011356951436027884,0.0008759277880017179,1.0,0.0013564000255428257,0.0005207326357776765,0.022000949829816818,2.874848541978281e-05,0.0012729482259601355,0.04178561642765999,65.9375,0.5149297118186951,-0.0010342876485083252,0.9055384445685517,0.036374739836901426,408,0.001064348965883255,2.127966533222188,2.127966533222188,
-0.0014369541313499212,0.0014823811070527881,1.0,0.0013370667584240437,0.0015967721556080505,0.024146253243088722,6.270359153859317e-05,0.0034799724817276,0.05329614132642746,69.796875,0.6254525184631348,-0.0026531204348430033,0.9036345281106342,0.041080998722463846,416,0.0017646774649620056,1.6159260390907781,1.6159260390907781,0.0
-0.00041689613135531545,0.0008544480733689852,1.0,0.0013224455033196136,0.0008871709287632257,0.02346179634332657,4.3573098082561046e-05,0.0017827670089900494,0.014154907315969467,75.3125,0.4097518026828766,-0.0018374181527178735,0.9025199002519674,0.020990478107705712,424,0.0008940678089857101,1.7340868971734573,1.7340868971734573,
-0.0004038299375679344,0.000331741182890255,1.0,0.0013214064965723082,-0.0007162632355175447,0.025170128792524338,3.0837414669804275e-05,-0.00020142924040555954,0.013686612248420715,83.3125,0.30664777755737305,0.0010064368543680757,0.902397217348872,0.012174905976280568,432,-0.0010403171181678772,1.900313492692561,1.900313492692561,
-0.0010692599462345243,-0.0008651306925457903,1.0,0.0013362728350330144,-0.0013322543018148283,0.02310122735798359,2.2534273739438504e-05,-0.0006048728828318417,0.039261944591999054,83.234375,0.5219268798828125,0.002275897277286276,0.902440195537129,0.023114077979698777,440,-0.0011112149804830551,1.8774769615105544,1.8774769615105544,0.0
-0.002075372962281108,-0.0013775441584584767,1.0,0.0013514550373656675,-0.00012819208018299832,0.03345794975757599,7.025543163763359e-05,0.0007641167612746358,0.14942513406276703,61.46875,1.2504465579986572,0.0007243893051054329,0.9030403019976904,0.06230397382751107,448,-0.0007886514067649841,2.545739214984718,2.545739214984718,0.0
-0.0003955453576054424,0.00046400461178564,0.875,0.0013596807111753149,0.0007604895763506647,0.02237839251756668,6.886898336233571e-05,0.0011884476989507675,0.08932416141033173,48.203125,0.6272509694099426,-0.0013573712494689971,0.9028395617204923,0.0370419790269807,456,0.001337297260761261,4.523126683606028,4.523126683606028,0.0
-0.0017414320027455688,-0.0001816363474063109,1.0,0.0013579598016804084,0.0010302811751898844,0.022813094779849052,1.438165782019496e-05,-0.0004370419483166188,0.06500208377838135,22.0390625,0.9848434329032898,-0.0013707782491110265,0.9036800083269296,0.049743116600438966,464,0.00030180253088474274,1.1896029999605835,1.1896029999605835,0.0
-0.0007340762531384826,0.0011406515368435068,1.0,0.001350594830000773,0.0004244720139467972,0.02417875826358795,7.267220553330844e-06,0.00010776639828691259,0.02634960226714611,21.875,0.571539580821991,-0.0009235919278580695,0.9033919046998686,0.04000936006195843,472,-0.00029402971267700195,3.194916782654797,3.194916782654797,
-0.0004061020736116916,-7.731384357612108e-06,1.0,0.0013481659698300064,-0.0006836218199168798,0.028357744216918945,8.791544132691342e-06,-0.00030318909557536244,0.013734505511820316,29.875,0.322131484746933,0.0011072982742916793,0.902501919010081,0.012176461983472109,480,-0.0006608087569475174,1.2362786298469148,1.2362786298469148,
-8.178388816304505e-05,-7.866373375975398e-05,1.0,0.0013552653981605545,-0.0007821640342626779,0.023035671561956406,1.3369711268751416e-05,-1.3759245121036656e-05,0.0012198430486023426,37.875,0.24717819690704346,0.0013462361530400813,0.9016189531486422,0.00539462840242777,488,0.0002487078309059143,1.4929194708118756,1.4929194708118756,
-9.21872997423634e-05,6.84721130639332e-05,1.0,0.0013673199573531747,-0.00016541909553779988,0.02338765561580658,1.1902420737897046e-05,-0.00021898459817748517,0.001572181936353445,45.875,0.20363757014274597,0.00018454430392012,0.9007840351014074,0.0013508643896784633,496,-0.00040439143776893616,1.5720194560397598,1.5720194560397598,
-8.88397335074842e-05,5.005696152693417e-06,1.0,0.0013766217307420443,0.000913685762498062,0.027287743985652924,1.5055166841193568e-05,0.0005347016849555075,0.0014446373097598553,53.875,0.21259646117687225,-0.0014939548855181781,0.9003187489352091,0.0014755614247405902,504,0.0009220447391271591,1.075667013355842,1.075667013355842,
-9.422028961125761e-05,4.17228292803884e-06,1.0,0.0013776947453152388,0.0007395061475108378,0.02740696631371975,5.371388851926895e-06,0.00018347783770877868,0.0016428009839728475,61.875,0.22755086421966553,-0.0012203491060063243,0.899515370183707,0.0015996051079127938,512,0.00014256127178668976,1.1226190091374384,1.1226190091374384,
-9.329519525635988e-05,-0.0001466618339378556,1.0,0.0013730630453210324,-0.00017252127872779968,0.027921956032514572,1.1939149771933444e-05,0.00011906667350558564,0.0016123217064887285,64.296875,0.3086891174316406,0.0003762297274079174,0.8984402293739071,0.00712425356323365,520,0.0005334988236427307,1.0982086114172986,1.0982086114172986,0.0
-8.650632662465796e-05,-7.1996580288669065e-06,1.0,0.0013651365006808192,-0.0010390477691544222,0.024032119661569595,6.128075710876146e-06,-0.00043776293750852346,0.0013727585319429636,71.5,0.21686775982379913,0.0015595153963658957,0.8975285156870115,0.0015565524372505024,528,-0.0007752608507871628,0.3095698711116176,0.3095698711116176,
-9.137050074059516e-05,-4.499745939057221e-05,1.0,0.0013626210566144437,-0.0002874425936170155,0.02918844111263752,4.9798843974713236e-05,-0.00019809140940196812,0.04851382225751877,78.703125,0.26801860332489014,0.0005259589524939656,0.8969133262907685,0.001512219590949826,536,-0.0009587462991476059,1.8737553075492617,1.8737553075492617,0.0
-0.001088747289031744,-0.0009352951128676068,1.0,0.0013660599361173806,0.0006067638896638528,0.028258293867111206,3.5912380553781986e-05,-0.001217489130795002,0.03986290842294693,75.5625,0.4998421370983124,-0.0003878966672345996,0.8972204155029525,0.019636328448541462,544,0.0008182544261217117,1.0790533127270856,1.0790533127270856,0.0
-0.0024264578241854906,-0.001231980033480795,1.0,0.00137234857538715,0.0009667942504165696,0.027229752391576767,5.500514089362696e-05,-0.0017449400620535016,0.09121840447187424,53.328125,1.0433614253997803,-0.0006268269207794219,0.8977321745030816,0.06297916965559125,552,6.850995123386383e-05,1.6442482544471742,1.6442482544471742,0.0
-0.002456698101013899,-0.001326076002442278,0.875,0.001373932434944436,0.0008500077346980106,0.02210521697998047,8.612184319645166e-05,-0.00038481748197227716,0.18293385207653046,39.4375,1.1278611421585083,-0.000506162759847939,0.8987699926328963,0.07714605331420898,560,5.2073970437049866e-05,2.7688079434926154,2.7688079434926154,0.0
-0.0021086635533720255,0.0010275944659952074,0.875,0.0013712846412090585,7.598061347380279e-05,0.022468579933047295,2.724770274653565e-05,0.0015410545747727156,0.07896426320075989,16.4921875,1.0415033102035522,-0.0005756925384048373,0.8995188427883973,0.0800451133400202,568,-0.00020355917513370514,2.3805661911713756,2.3805661911713756,0.0
-0.0007804157794453204,0.0016123278292070609,0.875,0.0013705925230169669,-0.0008021322628337657,0.028431657701730728,3.0460900234174915e-05,8.067974704317749e-06,0.02802763693034649,23.6875,0.6657137274742126,0.0002976981922984123,0.8993510387604208,0.05115312128327787,576,-0.0005086325109004974,1.2656206670632417,1.2656206670632417,
-0.00046772402129136026,0.00046890411033473356,0.875,0.001375500112771988,-0.001423438559868373,0.02320093661546707,2.3047250579111278e-05,-0.0007182225817814469,0.016046760603785515,31.6875,0.38159212470054626,0.0018962043977808207,0.8988932166227961,0.022392265149392188,584,-0.0013723261654376984,1.492311620491739,1.492311620491739,
-0.00015306493151001632,0.00010789622727713778,1.0,0.0013841388863511384,1.076042326531024e-05,0.022685352712869644,1.0817930160555989e-05,0.00021264547831378877,0.004054718650877476,39.6875,0.2297872006893158,-4.1865918319672346e-05,0.8984395318123174,0.004830262274481356,592,0.0006079860031604767,2.4232385251952917,2.4232385251952917,
-0.0001539692748337984,1.3279388895170998e-05,1.0,0.0013908257678849623,0.000942093538469635,0.022574033588171005,1.5431416613864712e-05,0.00066020293161273,0.004074341617524624,47.6875,0.21676240861415863,-0.001478625083109364,0.8979627545366483,0.0034699624811764807,600,0.0007168389856815338,1.7282454860700551,1.7282454860700551,
-0.00010745808685896918,-3.349659194640253e-05,1.0,0.0013911683054175228,0.00043870464332940173,0.02249326929450035,1.081418122339528e-05,-5.350298306439072e-05,0.002147265709936619,55.6875,0.20775486528873444,-0.0007739967259112746,0.8975392444413506,0.0029588264878839254,608,-0.00018841400742530823,1.9331799934395386,1.9331799934395386,
-0.000440720294136554,-1.555251927243262e-05,1.0,0.0013876175944460554,-0.000508393051859457,0.022548792883753777,1.0035922969109379e-05,-0.0003790121409110725,0.014924226328730583,62.109375,0.2766265571117401,0.000765886710723862,0.897411808148027,0.00385953790100757,616,-0.0011066403239965439,1.5599193873743005,1.5599193873743005,0.0
-0.00010059272608486935,-8.203163224607124e-05,1.0,0.0013835578865837306,-0.0007962097588460892,0.022813042625784874,1.4644982002209872e-05,-0.00044956125202588737,0.0018710031872615218,65.375,0.2657133936882019,0.0012516471615526827,0.8971516842475219,0.007547541099484078,624,-0.0007023550570011139,0.9373046042873631,0.9373046042873631,
-8.78853170434013e-05,3.504681450650082e-05,1.0,0.0013825779897160826,-8.120158508972963e-05,0.022760817781090736,8.291666745208204e-06,9.590369882062078e-05,0.0014020490925759077,73.375,0.21413017809391022,0.00013620418030768633,0.8972366809028179,0.0015160053444560617,632,0.0004004891961812973,1.6126103800321985,1.6126103800321985,
-7.291920337593183e-05,2.3865197846362207e-05,1.0,0.0013824307825416327,0.0005702549497073051,0.027279671281576157,7.08427569406922e-06,0.0002741873904597014,0.0008932473137974739,81.375,0.207147017121315,-0.0008933524077292532,0.8969596626926559,0.0010566098935669288,640,0.00047505833208560944,1.102346260707312,1.102346260707312,0.0
-0.00041647296166047454,0.00017147956225471714,1.0,0.0013790116063319147,0.0006001109395583626,0.02247730642557144,5.507214882527478e-05,0.0011723923962563276,0.05813698470592499,78.7421875,0.4361755847930908,-0.0009329690656159072,0.8967211575730936,0.009283815714297816,648,0.0005263686180114746,1.017533258948233,1.017533258948233,0.0
-0.0014214153634384274,0.0006565584390045842,1.0,0.0013728943158639595,6.211428581082146e-05,0.022925516590476036,5.847309876116924e-05,0.0014253854751586914,0.09834111481904984,51.85156250000001,0.9272379875183105,-0.000451465166406706,0.8973252221829777,0.04301723372191191,656,-0.0002524610608816147,1.7011520494649612,1.7011520494649612,0.0
-0.003091560211032629,-0.0002593130193417892,0.875,0.0013693895598407835,-0.0005830236023030011,0.02714204043149948,2.642221807036549e-05,0.0002868928131647408,0.11664137989282608,30.992187499999996,1.0679993629455566,0.0005789703282061964,0.8982976383836186,0.06705227913334966,664,-0.0008049327880144119,3.1667484642391486,3.1667484642391486,0.0
-0.0007474517333321273,-0.0007934359691716963,1.0,0.0013693715445697308,-0.0008028987576835789,0.027608346194028854,1.9972687368863262e-05,-5.056300142314285e-05,0.026737425476312637,16.6875,0.7627934813499451,0.0010005989752244204,0.8986740355422692,0.06263282569125295,672,-0.000321732833981514,3.2472202550054843,3.2472202550054843,
-0.0007400436443276703,0.0004376626256998861,1.0,0.001375239182380028,-0.0004941828337905463,0.022931337356567383,1.902266376418993e-05,0.0004475386522244662,0.026508990675210953,24.6875,0.389060378074646,0.0005380057846195997,0.8984415714116074,0.023433943046256896,680,-0.00038624368607997894,1.010236564950849,1.010236564950849,
-0.0004150990571361035,5.1906332828366444e-05,1.0,0.0013812450633849949,0.0005665622193191667,0.02257092483341694,7.56885128794238e-06,-1.3694720109924674e-05,0.013983920216560364,32.6875,0.3363424837589264,-0.0009295466879848391,0.898260161736551,0.016577912610955536,688,0.00031097419559955597,0.9217036086454244,0.9217036086454244,
