TemplateLoss,Valid,EntropyLoss,ValueLoss,PolicyObjLoss,Step,ObjectLoss,StepsPerSecond,PolicyTemplateLoss,TemplateEntropy,Loss,Value,PolicyLoss,ObjectEntropy,Advantage,TotalStepsPerEpisode,ClippedGradNorm,EpisodeScore,UnclippedGradNorm
0.46925413608551025,0.0,-0.0070939515717327595,0.0008787403930909932,-0.01807584485504776,112,1.0669697523117065,1.0420130991317955,-0.009755387727636842,0.06161057250574231,11.353769302368164,0.008980709535535425,-0.014017107896506786,0.17605598084628582,-0.006765417754650116,46.6796875,22.80581520893611,0.0,22.80581520893611
0.47197964787483215,0.5,-0.007206653244793415,0.0007461249479092658,0.015650590386940166,120,1.1604162454605103,1.0606523177069471,0.005779598679509946,0.06072996184229851,13.482539176940918,-0.005779665953014046,0.004456779453903437,0.17869574390351772,0.0002166368067264557,28.65625,24.387517558410764,0.0,24.387517558410764
0.549176812171936,0.125,-0.007280182559043169,0.0014086848823353648,0.02414550504181534,128,1.5288528203964233,1.077818534646528,0.012907291820738465,0.06167836394160986,15.46573257446289,-0.013817224767990409,0.02200586348772049,0.18050854466855523,0.005173958837985992,16.734375,31.33416447264608,0.0,31.33416447264608
0.5018771886825562,0.625,-0.007328352890908718,0.0010724993189796805,0.020608820370398462,136,1.37559175491333,1.0939436929891686,0.009516785503365098,0.06340443156659603,15.76957893371582,-0.00993578729685396,0.015857627615332603,0.18032580986618993,0.005194123834371567,18.0703125,38.50546141597442,0.0,38.50546141597442
0.5200532078742981,0.25,-0.007292688358575106,0.0006160665070638061,0.019801532849669456,144,1.393564224243164,1.1098092800185055,0.008032332523725927,0.06413172278553247,13.965364456176758,-0.00838215317344293,0.02157137542963028,0.17893309891223907,0.0030982978641986847,18.828125,30.21291098743677,0.0,30.21291098743677
0.4924260377883911,0.0,-0.007266921456903219,0.000755443936213851,-0.002248391945613548,152,1.3891619443893433,1.1238992845581117,-0.0009395115775987506,0.06344675924628972,14.139411926269531,0.00044014808372594416,-0.0011343553196638823,0.1775238122791052,-0.0006265230476856232,19.1796875,35.5495483285049,0.0,35.5495483285049
0.5108326077461243,0.0,-0.007110499311238527,0.0005647364887408912,-0.005845348990987986,160,1.3622220754623413,1.1378221834459783,-0.0035736275603994727,0.06154963560402393,13.70795726776123,0.0044374638819135725,-0.016059285029768944,0.17475322633981705,-0.006407890468835831,18.34375,25.120523757883348,0.0,25.120523757883348
0.506687581539154,0.0,-0.007046208251267672,0.0008904098067432642,-0.008913780126022175,168,1.2386926412582397,1.1504713393456802,-0.005625917547149584,0.06095211533829569,13.246541023254395,0.005544819927308708,-0.0019812514074146748,0.17173218168318272,-0.006332665681838989,17.640625,28.8566571380361,0.0,28.8566571380361
0.4247854948043823,0.0,-0.006844975985586643,0.00036207662196829915,-0.005779227678431198,176,1.0072026252746582,1.1622339812261264,-0.0036958492128178477,0.06100435135886073,13.376380920410156,0.004100754944374785,-0.007144726347178221,0.1681211069226265,-0.004094630479812622,15.8828125,29.35225258799619,0.0,29.35225258799619
0.4707414507865906,0.625,-0.006784664001315832,0.0008121738210320473,0.005758120096288621,184,1.1078529357910156,1.1719786406452861,0.0022341721632983536,0.06362623628228903,12.944348335266113,-0.0012540061143226922,0.0006700591184198856,0.16386508755385876,-0.002983497455716133,17.8984375,32.588065168471076,0.0,32.588065168471076
0.4194047749042511,0.625,-0.006619452498853207,0.0005920712719671428,0.010099753795657307,192,0.9213038086891174,1.1789983097575847,0.004104420397197828,0.06450124783441424,12.371163368225098,-0.005253279639873654,0.010937274433672428,0.15948879532516005,0.004779983311891556,21.406250000000004,22.215074673149502,0.0,22.215074673149502
0.436073899269104,0.0,-0.0064597055315971375,0.0005185295012779534,0.023451707093045115,200,0.9419753551483154,1.1871907356470632,0.01487774890847504,0.06324232928454876,11.955608367919922,-0.015375928836874664,0.01718531921505928,0.15309379063546658,0.004748545587062836,24.515625,17.838121219421737,0.0,17.838121219421737
0.5429295897483826,0.3750000000000001,-0.006355339661240578,0.0008880599634721875,0.024122437229380008,208,1.546288251876831,1.1936198934532793,0.012310122954659164,0.0615352806635201,13.711494445800781,-0.014358367188833654,0.024680109694600105,0.14622497931122777,0.006412122398614883,19.875,21.594776811776683,0.0,21.594776811776683
0.451898455619812,0.0,-0.006161190569400787,0.0005123998271301389,0.016360338544473055,216,1.0287176370620728,1.2012670545871733,0.00990437710424885,0.06124886032193899,13.080865859985352,-0.011064796010032296,0.01550539955496788,0.13850999996066093,0.004491496831178665,24.203125,16.072603470645845,0.0,16.072603470645845
0.36830297112464905,0.0,-0.005798636004328728,0.00038825321826152503,0.010479980672243983,224,0.9799153804779053,1.2061986049083435,0.004507442034082487,0.06232734955847263,11.251277923583984,-0.004867337644100189,0.0038359088357537985,0.13088327459990975,0.0031447075307369232,28.40625,9.473923129611649,0.0,9.473923129611649
0.4177789092063904,0.375,-0.0056359488517045975,0.0002515959495212883,-0.006364559958456084,232,1.319602608680725,1.2088571592874708,-0.0060071368352510035,0.060163005720824,12.02958869934082,0.0067794775241054595,-0.005624896846711636,0.12559106200933456,-0.003281734883785248,33.6640625,12.512857959722169,0.0,12.512857959722169
0.4478050470352173,0.625,-0.005245544947683811,0.0004599985259119421,-0.012463798746466637,240,1.210723876953125,1.2107208837999042,-0.009860399295575917,0.056020074523985386,13.311875343322754,0.012030788348056376,-0.020388256758451462,0.1197027238085866,-0.006646685302257538,38.625,19.64385242224671,0.0,19.64385242224671
0.4294329285621643,0.875,-0.005191992502659559,0.001009595231153071,-0.01642491208622232,248,1.4291002750396729,1.2116627515518863,-0.012190807494334875,0.05423013446852565,14.575675964355469,0.015043230494484305,-0.013078942894935608,0.1183857899159193,-0.00927559845149517,45.12500000000001,24.321999839739874,0.0,24.321999839739874
0.5600224733352661,0.25,-0.005139818415045738,0.001168122747913003,-0.021040183899458498,256,1.329779863357544,1.2150118756532746,-0.014073139987885954,0.05139296222478151,13.639396667480469,0.01710151880979538,-0.013410333544015884,0.11721945274621248,-0.008084654808044434,45.921875,29.613460349151865,0.0,29.613460349151865
0.5469284057617188,0.5,-0.005061362870037556,0.0014454133342951536,-0.026056871633045375,264,1.4393837451934814,1.2130048453983617,-0.012823402881622314,0.0530498675070703,15.076244354248047,0.01818872569128871,-0.035364143550395966,0.11621244996786118,-0.012401433661580086,47.875,27.342767261434346,,27.342767261434346
0.5632879734039307,0.875,-0.005289909895509481,0.0012410646304488182,-0.026643178425729275,272,1.4817867279052734,1.2128189342186309,-0.012728935689665377,0.05590350832790137,15.041449546813965,0.017143397475592792,-0.02825254760682583,0.11888870596885681,-0.010228412225842476,55.875,31.200020825723186,,31.200020825723186
0.44426172971725464,0.75,-0.0054125310853123665,0.0005761712091043591,-0.017933349183294922,280,1.071584939956665,1.211812158092841,-0.011649849591776729,0.05668375734239816,12.381999015808105,0.014877320849336684,-0.013999473303556442,0.12075938470661639,-0.006236393004655838,60.78125,23.983121266937815,0.0,23.983121266937815
0.5772942304611206,0.0,-0.005402546375989914,0.0007981809903867543,-0.016963545349426568,288,1.4988691806793213,1.209831152323827,-0.009530667797662318,0.05816784827038646,13.429323196411133,0.010554895154200493,-0.016466809436678886,0.1222497383132577,-0.005057523027062416,66.4375,17.32571697747335,,17.32571697747335
0.5265380144119263,0.0,-0.005546364467591047,0.0012494183611124754,-0.011661871860269457,296,1.413947343826294,1.2079104844561779,-0.007303048914764077,0.05856519751250744,16.45517921447754,0.008806649595499039,-0.013037646189332008,0.12513552885502577,-0.00644669309258461,68.5078125,19.11548906331882,0.0,19.11548906331882
0.677986741065979,0.375,-0.005524003878235817,0.0008261034963652492,-0.006976136035518721,304,1.6908166408538818,1.2032532856625746,-0.0025838767614914104,0.05918242922052741,18.006969451904297,0.0034978248877450824,0.0013507800176739693,0.12698323465883732,-0.0011952593922615051,59.1015625,22.36598030809546,0.0,22.36598030809546
0.6880205273628235,0.625,-0.005739784799516201,0.0011890995083376765,-0.0018340788374189292,312,1.7332061529159546,1.2022165531679587,-0.002105522755300626,0.06160323368385434,18.652196884155273,0.0009710968879517169,0.000507506774738431,0.12945436500012875,0.0024656914174556732,61.1796875,20.975832939264365,0.0,20.975832939264365
0.4413793087005615,0.5,-0.00570954754948616,0.0009964772034436464,0.0011032477486878633,320,1.1543793678283691,1.2014624496472008,-0.004078542428032961,0.06155158998444677,14.358510971069336,-0.000350187299773097,0.004078430123627186,0.1321853343397379,0.0025392770767211914,61.625,22.024753048783168,,22.024753048783168
0.5448605418205261,0.25,-0.005818727891892195,0.0005483835120685399,0.005210083837937418,328,1.199528694152832,1.203260493308515,-0.0008598469139542431,0.06114465929567814,13.699633598327637,-0.002186218654969707,0.0015594448195770383,0.13319600373506546,-0.0006151571869850159,61.46875,11.2671116948477,0.0,11.2671116948477
0.42453324794769287,0.5,-0.005730622448027134,0.0008490385953336954,0.012294883956201375,336,0.9784789085388184,1.2064470878847775,0.003379195040906779,0.05953084398061037,12.247332572937012,-0.0058477698476053774,0.013428431935608387,0.13542587868869305,0.0036749914288520813,48.29687500000001,12.31241272034822,0.0,12.31241272034822
0.4738086462020874,0.0,-0.005810711532831192,0.0007706242031417787,0.015035614676889962,344,1.1592735052108765,1.211307942827124,0.007937395537737757,0.057203729171305895,12.523591995239258,-0.007763294386677445,0.009713588282465935,0.1355267595499754,0.0023204348981380463,37.5546875,19.978191111178603,0.0,19.978191111178603
0.4379892945289612,0.5,-0.005981541704386473,0.00040093628922477365,-0.0011039649361919142,352,1.0922675132751465,1.21457904866927,-0.0005519540718523785,0.06312193209305406,13.073831558227539,-0.0003001865698024631,0.010652044788002968,0.13654874823987484,0.004431288689374924,35.34375,29.499039091402665,0.0,29.499039091402665
0.520106315612793,0.375,-0.006210619118064642,0.0004391966504044831,0.0022887942996021593,360,1.2989269495010376,1.2179640008683972,-0.0006163090438349174,0.06875432562083006,13.779414176940918,-0.0008035873179323971,-0.0006701268721371889,0.1364021599292755,0.0007415022701025009,40.1953125,12.92574740733835,0.0,12.92574740733835
0.5062531232833862,0.5,-0.006070501171052456,0.0006210042629390955,0.008985133783426136,368,1.1867023706436157,1.2218302436333368,0.002312368553248234,0.06963053811341524,14.151771545410156,-0.0034980189229827374,0.01547083631157875,0.1362420804798603,0.00394250825047493,34.06250000000001,19.60191544034751,0.0,19.60191544034751
0.4765763282775879,0.375,-0.00598294148221612,0.00046633166493847966,0.00411074650764931,376,1.366410493850708,1.2253068894523014,0.002864883208530955,0.06316358968615532,12.931241989135742,-0.00294364831643179,0.003519664518535137,0.13632632046937943,0.0020243749022483826,30.15625,26.293154237559065,0.0,26.293154237559065
0.568671464920044,0.0,-0.0060693686828017235,0.0005733114667236805,-0.0007375612840405665,384,1.744867205619812,1.2289580434493161,0.00035934001789428294,0.0643132976256311,16.901309967041016,-0.000945126375881955,-0.014269811101257801,0.13625686615705487,-0.00296839140355587,23.7421875,22.1213120194152,0.0,22.1213120194152
0.5451395511627197,0.25,-0.005948591511696577,0.0008903955458663404,0.010491043969523162,392,1.221340537071228,1.233452489758826,0.006780416471883655,0.06377286044880746,16.562700271606445,-0.007139267690945417,0.009680514223873615,0.13629101775586605,0.0049262214452028275,15.609375,26.415242049260996,0.0,26.415242049260996
0.441494882106781,0.5,-0.005810020491480827,0.0008801727090030909,0.017509969184175134,400,1.0594456195831299,1.2376622579356755,0.009867694054264575,0.06013773428276182,13.777552604675293,-0.010061638196930288,0.017520761117339134,0.13600191287696362,0.009008008986711502,16.78125,40.178659808821976,0.0,40.178659808821976
0.44392961263656616,0.6249999999999999,-0.005838936660438776,0.0005642880569212139,0.01743282919051126,408,0.976777970790863,1.2404182676495963,0.010854151216335595,0.06110384734347463,13.150463104248047,-0.01184444455429912,0.013533612713217735,0.13407359458506105,0.0036227889358997345,22.8359375,29.978384850313887,0.0,29.978384850313887
0.48578548431396484,0.0,-0.0058827390894293785,0.0012843781150877476,0.02250940422527492,416,1.1183561086654663,1.2435388939337009,0.016113522928208113,0.06248274864628912,12.509212493896484,-0.016581176430918276,0.016553793102502823,0.1314743310213089,0.010839773342013359,27.8125,30.591545063769445,0.0,30.591545063769445
0.3876975178718567,0.0,-0.005550211761146784,0.0010558366775512695,0.026061641518026594,424,0.8854883313179016,1.2468527583524431,0.01436517562251538,0.05831554112955928,11.181467056274414,-0.015433639637194574,0.02666737698018551,0.12861469946801662,0.010642968118190765,27.125,34.47016624803655,0.0,34.47016624803655
0.4043758511543274,0.0,-0.00547030521556735,0.0007160633685998619,0.012437026802217588,432,1.0857558250427246,1.249849214990465,0.00744125759229064,0.05426693195477128,11.809006690979004,-0.009242264903150499,0.010499075055122375,0.12515744660049677,0.005180101841688156,31.625,15.091783614247106,0.0,15.091783614247106
0.45608532428741455,0.625,-0.005226421169936657,0.0005069117760285735,0.0001928632154886144,440,1.3926067352294922,1.2521810134160132,-0.0005810816946905106,0.05098305223509669,13.52547836303711,0.0008159507415257395,-0.005762913264334202,0.12290170323103666,0.00044011324644088745,36.65625,14.984959848807193,0.0,14.984959848807193
0.428435742855072,0.6249999999999999,-0.005007884465157986,0.0002879266394302249,-0.006173749367007986,448,1.176889181137085,1.2546977004152458,-0.004468441853532568,0.04924146132543683,11.155186653137207,0.0052938482840545475,-0.009520379826426506,0.11892050411552191,-0.0002351626753807068,42.48437500000001,20.804016551817767,0.0,20.804016551817767
0.4050338864326477,0.5,-0.004941373597830534,0.0007752402452751994,-0.015785553609021008,456,1.3497049808502197,1.2553220536419722,-0.009432259714230897,0.04944077366963029,12.178446769714355,0.011753627099096775,-0.016678938642144203,0.11661513056606054,-0.005720626562833786,49.0,13.641265289857984,,13.641265289857984
0.36539316177368164,0.875,-0.005070519167929888,0.0014144893502816558,-0.022216437733732164,464,1.1800456047058105,1.2554667421072907,-0.013828033930622041,0.05064195487648248,12.055680274963379,0.017066800384782255,-0.023847252130508423,0.11566816456615925,-0.007624948397278786,56.609375,21.652951665921137,0.0,21.652951665921137
0.41804105043411255,0.125,-0.0051233284175395966,0.0011202673194929957,-0.026276002870872617,472,1.174117922782898,1.2562431680553765,-0.017071975162252784,0.05502703273668886,13.056711196899414,0.017896750941872597,-0.018921922892332077,0.11436985619366169,-0.011106923222541809,60.84375,21.17513616825454,0.0,21.17513616825454
0.4308599531650543,0.875,-0.005189930554479361,0.0012873578816652298,-0.023367941612377763,480,1.157644510269165,1.25615803168553,-0.01680887129623443,0.057204402051866055,13.237525939941406,0.019901727791875597,-0.027739543467760086,0.11547815892845392,-0.008090129122138023,60.375,18.891766000073403,0.0,18.891766000073403
0.48390188813209534,0.875,-0.00530594028532505,0.0016661924310028553,-0.022841249126940966,488,1.2803033590316772,1.2552747659915555,-0.015563589753583074,0.05810462450608611,12.639070510864258,0.01816603692714125,-0.03133894503116608,0.11596410907804966,-0.009599633514881134,64.3125,22.865976789267734,,22.865976789267734
0.430941104888916,0.25,-0.0052256216295063496,0.0013929541455581784,-0.029973355354741216,496,1.261630892753601,1.2543546499507665,-0.01633791031781584,0.05840869015082717,13.374917984008789,0.018447525333613157,-0.037102729082107544,0.11694314889609814,-0.00791863352060318,72.3125,20.875092964386567,0.0,20.875092964386567
0.4512895345687866,0.5,-0.005261228419840336,0.5369746088981628,0.025387648784089833,504,1.338685393333435,1.253904975461471,0.013346281717531383,0.05734466854482889,13.8278226852417,0.011682785232551396,0.30628111958503723,0.11812098138034344,-0.003283914178609848,71.09375,21.86628884007223,0.3333333333333333,21.86628884007223
0.4750239849090576,0.75,-0.005333865061402321,0.0007268996560014784,-0.00611082004616037,512,1.0757510662078857,1.254065756229524,-0.005374797139666043,0.05501486314460635,12.150422096252441,0.005928051832597703,-0.005444200709462166,0.12061457708477974,0.0002917889505624771,57.3203125,17.77136353275273,0.0,17.77136353275273
0.39584672451019287,0.75,-0.005160790868103504,0.0019256699597463012,-0.008032288431422785,520,1.1038497686386108,1.2534423640341947,-0.005795936536742373,0.053095800802111626,12.392539024353027,0.005315917078405619,-0.0013867116067558527,0.12238603457808495,-0.00428132526576519,59.28125,10.878644303767942,0.0,10.878644303767942
0.36983931064605713,0.25,-0.00524598965421319,0.0009006605250760913,0.0019240412220824512,528,1.0533254146575928,1.2538140480271647,-8.824339602142567e-05,0.05157480947673321,11.753682136535645,-0.0005426259012892841,0.006704146973788738,0.12348377518355845,0.004253346472978592,64.875,11.13337663403945,0.0,11.13337663403945
0.3330576419830322,0.7499999999999999,-0.005335391033440828,0.0005579076241701841,-0.0022194293269421905,536,1.053006887435913,1.2529044823374593,-0.0023970260517671704,0.051992255728691816,11.55477237701416,0.0006192370055941865,-0.00241192989051342,0.1256499914452434,0.0020371191203594208,71.625,10.11907717603026,,10.11907717603026
0.46864771842956543,0.125,-0.005438893102109432,0.0007234974182210863,-1.355401764158165e-05,544,1.3798893690109253,1.2533738645826382,0.002149064988770988,0.05206784838810563,11.981588363647461,-0.0027744906255975366,0.000358888297341764,0.12707696482539177,0.0017846506088972092,78.6875,11.321662757953163,0.0,11.321662757953163
0.4979792833328247,0.0,-0.005486662033945322,0.0016293481457978487,0.056464642992068576,552,1.2383135557174683,1.2538293840824155,0.014654216764029115,0.05339573882520199,14.69950008392334,-7.028339314274468e-05,0.0023636696860194206,0.12778829596936703,0.004259729757905006,70.234375,14.541893587098457,0.25,14.541893587098457
0.5318724513053894,0.5,-0.005537428427487612,0.002096253912895918,-0.004395923067932017,560,1.323365569114685,1.2544168835026297,-0.00456178979948163,0.05405152589082718,13.61632251739502,0.0046027366479393095,-0.008899079635739326,0.12975594401359558,-0.005600580945611,51.7109375,14.41047584800981,0.0,14.41047584800981
0.45166534185409546,0.5,-0.005610913038253784,0.0008144108578562737,-7.885694503784201e-05,568,1.0737701654434204,1.2562218975470645,-0.0008705135769560002,0.05496574519202113,12.260798454284668,0.0013681201089639217,0.00822015292942524,0.13056110218167305,0.0016086436808109283,48.3984375,23.458649061387405,0.0,23.458649061387405
0.4166712760925293,0.625,-0.005579979624599218,0.0012873794184997678,-0.005326602462446317,576,1.051634430885315,1.2581207017104263,-0.001990760716580553,0.05649038637056947,12.682726860046387,0.0020965790608897805,0.00694977818056941,0.13168301805853844,0.0037700142711400986,45.21875,15.604831311502494,0.0,15.604831311502494
0.5020085573196411,0.375,-0.005665889475494623,0.001247806940227747,0.012441285522072576,584,1.2752670049667358,1.2599018585359523,0.0018352572369622064,0.05775172542780638,13.675664901733398,-0.0021987605723552406,-0.004789277445524931,0.13139760121703148,0.001112399622797966,40.03125,10.428737520589493,0.0,10.428737520589493
0.5403977632522583,0.5,-0.005809077061712742,0.0019454635912552476,0.013760600006207824,592,1.3227859735488892,1.2613746501478003,0.0035505321575328703,0.060795698780566454,14.643546104431152,-0.005788700102129951,0.004081204067915678,0.13217363879084587,0.0024992432445287704,44.71875,28.063645222457126,0.0,28.063645222457126
0.5468379855155945,0.5000000000000001,-0.005856026895344257,0.003079548943787813,0.00674375516246073,600,1.1970723867416382,1.2622441168866008,0.006573626298632007,0.058776157442480326,13.683626174926758,-0.0076384560379665345,0.0064278412610292435,0.13178025744855404,0.013117149472236633,45.78125000000001,20.742508640512824,0.0,20.742508640512824
0.46124690771102905,0.375,-0.005581973120570183,0.002521879505366087,0.02126857964321971,608,1.0326203107833862,1.264913192616507,0.012407255184371024,0.05475254682824015,11.519453048706055,-0.014901832444593309,0.02364606410264969,0.13124779239296913,0.01242140494287014,49.1875,16.638531339354813,0.0,16.638531339354813
0.4873546361923218,0.0,-0.005584006197750568,0.003141398075968027,0.03301783814094961,616,1.1971334218978882,1.267555538729547,0.015989795851055533,0.054525271989405155,12.475440979003906,-0.019405737286433578,0.016075288876891136,0.13041329197585583,0.007332770153880119,46.8828125,19.168746331240982,0.0,19.168746331240982
0.5527237057685852,0.375,-0.005664781667292118,0.0029087774455547333,0.026386280078440905,624,1.3042179346084595,1.269384748166114,0.016665443894453347,0.05716703413054347,13.631622314453125,-0.01919411565177143,0.028658904135227203,0.1288018524646759,0.01547066681087017,30.421875000000004,27.58041738625616,0.0,27.58041738625616
0.5435808897018433,0.125,-0.005703471601009369,0.002721295692026615,0.013124711229465902,632,1.4525501728057861,1.2705164305433867,0.01161315734498203,0.05980352591723204,14.684574127197266,-0.01291827403474599,0.022622782737016678,0.1270979344844818,0.008081821724772453,33.90625,31.045622437726706,0.0,31.045622437726706
0.44649115204811096,0.875,-0.00549215218052268,0.0032032818999141455,0.005770964628027286,640,1.2099497318267822,1.2719684869410393,0.004486356512643396,0.057579778134822845,12.804145812988281,-0.004485632496653125,0.01068322267383337,0.12402308825403452,0.005597714334726334,39.125,14.359721537097357,,14.359721537097357
0.36412787437438965,0.625,-0.005273838061839342,0.0017310654511675239,-0.013394751760642974,648,0.9649954438209534,1.2727068785959967,-0.009562475723214447,0.0540339513681829,11.945537567138672,0.009583750972524285,-0.012010011821985245,0.12271396722644567,-0.010612821206450462,41.2265625,23.46698275511153,0.0,23.46698275511153
0.36356931924819946,0.7499999999999999,-0.005089544225484133,0.0005061067640781403,-0.013970157744552127,656,0.8384226560592651,1.2733003815874901,-0.007734211685601622,0.052482645027339465,11.176082611083984,0.010374227538704872,-0.0022182075772434473,0.11916345451027155,-0.003692369908094406,42.34375,20.683020048076287,0.0,20.683020048076287
0.3306763172149658,0.6249999999999999,-0.004982185084372759,0.0011239344021305442,-0.020931703969836235,664,0.9923382997512817,1.274003223501172,-0.012705484696198255,0.04821624280884862,11.019240379333496,0.01866604492533952,-0.020949363708496094,0.12073050253093243,-0.009673438966274261,49.6875,10.816559012513608,,10.816559012513608
0.3706952631473541,0.25,-0.005070883315056562,0.0015992382541298866,-0.026647640857845545,672,1.2045016288757324,1.2753649224327699,-0.013302351464517415,0.04776777187362313,10.28670883178711,0.01859044865705073,-0.027882451191544533,0.11929844133555889,-0.011823972687125206,57.6875,18.825465835398063,,18.825465835398063
0.46461188793182373,0.75,-0.005152436438947916,0.0015462178271263838,-0.015686861472204328,680,1.3549381494522095,1.2757937073042085,-0.0072120201657526195,0.04848436405882239,12.255971908569336,0.010032423248048872,-0.021976180374622345,0.12125093303620815,-0.007011245936155319,62.1328125,17.814145338255912,0.0,17.814145338255912
0.46223586797714233,0.75,-0.0051958803087472916,0.003268278669565916,0.0029664231406059116,688,1.284273624420166,1.2748726647279518,0.0010110641887877134,0.052078536711633205,13.530878067016602,-0.002362232335144654,0.014245101250708103,0.12314696330577136,-0.001065099611878395,69.34375,21.13512378919404,0.0,21.13512378919404
0.41124504804611206,0.6249999999999999,-0.005307398736476898,0.005402405746281147,0.004272957579814828,696,1.11326003074646,1.2743953216990649,0.0024369664970436133,0.05494421208277345,13.506088256835938,-0.004953212133841589,0.01180720329284668,0.12315071187913418,0.002753211185336113,74.90625,20.814399297116324,0.0,20.814399297116324
0.40663206577301025,0.5,-0.005278981290757656,0.0005817941855639219,0.0970648015209008,704,1.0656901597976685,1.275097947819082,0.02464674852672033,0.0555804381147027,13.482223510742188,-0.00653499411419034,-0.0022106424439698458,0.12284778337925673,0.0019504223018884659,64.8984375,16.734647303819656,0.16666666666666666,16.734647303819656
0.408670037984848,0.375,-0.005355446133762598,0.0016119772335514426,0.003763367778446991,712,1.1994132995605469,1.2754737223962336,0.00028040503821102897,0.052427111659199,11.282776832580566,-0.0018242158112116156,0.0013550075236707926,0.1235957695171237,-0.0014140214771032333,52.51562499999999,20.646001127082855,0.0,20.646001127082855
